States,District,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
arunachal-pradesh,dibang valley,2018,2,TOTAL,68,65769.2036735354
arunachal-pradesh,west kameng,2018,2,TOTAL,10466,25521321.34140157
arunachal-pradesh,east siang,2018,2,TOTAL,6363,15285584.202916935
arunachal-pradesh,upper subansiri,2018,2,TOTAL,1285,2911910.3689207276
arunachal-pradesh,east kameng,2018,2,TOTAL,522,1825297.4617279815
arunachal-pradesh,lohit,2018,2,TOTAL,6962,20520618.881890118
arunachal-pradesh,lepa rada,2018,2,TOTAL,511,731444.7370576829
arunachal-pradesh,tawang,2018,2,TOTAL,5447,13722374.811357912
arunachal-pradesh,namsai,2018,2,TOTAL,3230,6271811.327635023
arunachal-pradesh,lower dibang valley,2018,3,TOTAL,2824,6074558.207066888
arunachal-pradesh,lower subansiri,2018,3,TOTAL,2346,5154231.737357968
arunachal-pradesh,longding,2018,3,TOTAL,5288,18327334.050755527
arunachal-pradesh,west siang,2018,3,TOTAL,3337,12966152.792519316
arunachal-pradesh,kamle,2018,3,TOTAL,93,30504.94301319112
arunachal-pradesh,upper siang,2018,3,TOTAL,250,743956.1055720671
arunachal-pradesh,tirap,2018,3,TOTAL,3322,7479257.007852319
arunachal-pradesh,papum pare,2018,3,TOTAL,43282,101080479.2917223
arunachal-pradesh,kurung kumey,2018,3,TOTAL,255,303027.4066451341
arunachal-pradesh,anjaw,2018,3,TOTAL,13,95403.67678261214
arunachal-pradesh,siang,2018,3,TOTAL,615,2141734.499956036
arunachal-pradesh,lower siang,2018,3,TOTAL,2625,3045590.882295873
arunachal-pradesh,kra daadi,2018,3,TOTAL,436,1606758.4080739785
arunachal-pradesh,changlang,2018,3,TOTAL,10162,20494174.949715402
arunachal-pradesh,pakke kessang,2018,3,TOTAL,165,305164.81707575504
arunachal-pradesh,dibang valley,2018,3,TOTAL,29,196466.66696677107
arunachal-pradesh,west kameng,2018,3,TOTAL,17026,48528147.45054105
arunachal-pradesh,east siang,2018,3,TOTAL,10539,24885270.773230057
arunachal-pradesh,upper subansiri,2018,3,TOTAL,1601,4223297.613673143
arunachal-pradesh,east kameng,2018,3,TOTAL,1029,3132863.590645522
arunachal-pradesh,lohit,2018,3,TOTAL,11595,32702331.664437763
arunachal-pradesh,lepa rada,2018,3,TOTAL,523,1777602.4370017413
arunachal-pradesh,tawang,2018,3,TOTAL,8715,25733824.994109266
arunachal-pradesh,namsai,2018,3,TOTAL,5076,10698272.774381302
arunachal-pradesh,lower dibang valley,2018,4,TOTAL,4227,10951332.393937869
arunachal-pradesh,lower subansiri,2018,4,TOTAL,3735,8884930.591487257
arunachal-pradesh,longding,2018,4,TOTAL,6581,22545311.85089966
arunachal-pradesh,west siang,2018,4,TOTAL,3813,14013986.244825875
arunachal-pradesh,kamle,2018,4,TOTAL,247,361497.05682825705
arunachal-pradesh,upper siang,2018,4,TOTAL,1041,2157332.9473089008
arunachal-pradesh,tirap,2018,4,TOTAL,5725,10811742.670586085
arunachal-pradesh,papum pare,2018,4,TOTAL,55224,154875448.20778143
arunachal-pradesh,kurung kumey,2018,4,TOTAL,444,759686.7195777439
arunachal-pradesh,anjaw,2018,4,TOTAL,273,495578.19942643447
arunachal-pradesh,siang,2018,4,TOTAL,822,2176630.237443937
arunachal-pradesh,lower siang,2018,4,TOTAL,2883,4533291.201383284
arunachal-pradesh,kra daadi,2018,4,TOTAL,750,3254327.442489025
arunachal-pradesh,changlang,2018,4,TOTAL,13950,32343047.413952358
arunachal-pradesh,pakke kessang,2018,4,TOTAL,297,462143.5189972004
arunachal-pradesh,dibang valley,2018,4,TOTAL,40,97205.28808666342
arunachal-pradesh,west kameng,2018,4,TOTAL,25439,89194886.84322134
arunachal-pradesh,shi yomi,2018,4,TOTAL,61,42483.80153055695
arunachal-pradesh,east siang,2018,4,TOTAL,12893,34272134.344916776
arunachal-pradesh,upper subansiri,2018,4,TOTAL,2686,8771042.079749444
arunachal-pradesh,east kameng,2018,4,TOTAL,1750,5936855.710462087
arunachal-pradesh,lohit,2018,4,TOTAL,14268,40510521.949797615
arunachal-pradesh,lepa rada,2018,4,TOTAL,932,3023578.1893019043
arunachal-pradesh,tawang,2018,4,TOTAL,11104,35921510.89403269
arunachal-pradesh,namsai,2018,4,TOTAL,7244,17643523.29373534
arunachal-pradesh,lower dibang valley,2019,1,TOTAL,6314,13738776.18143886
arunachal-pradesh,lower subansiri,2019,1,TOTAL,4994,12615032.122891838
arunachal-pradesh,longding,2019,1,TOTAL,7287,25349462.055245366
arunachal-pradesh,west siang,2019,1,TOTAL,5921,19426751.301233895
arunachal-pradesh,kamle,2019,1,TOTAL,391,725807.1059240355
arunachal-pradesh,upper siang,2019,1,TOTAL,1154,2756678.3077581595
arunachal-pradesh,tirap,2019,1,TOTAL,6877,14075747.836402504
arunachal-pradesh,papum pare,2019,1,TOTAL,70941,188556716.3567257
arunachal-pradesh,kurung kumey,2019,1,TOTAL,740,2076644.1215012982
arunachal-pradesh,anjaw,2019,1,TOTAL,2116,4643030.795590812
arunachal-pradesh,siang,2019,1,TOTAL,1282,2552682.037255951
arunachal-pradesh,lower siang,2019,1,TOTAL,3565,6923301.927893572
arunachal-pradesh,kra daadi,2019,1,TOTAL,1070,3797175.4842446605
arunachal-pradesh,changlang,2019,1,TOTAL,17589,40239141.669717625
arunachal-pradesh,pakke kessang,2019,1,TOTAL,545,1682922.8373646357
arunachal-pradesh,dibang valley,2019,1,TOTAL,102,301591.38639926765
arunachal-pradesh,west kameng,2019,1,TOTAL,34289,101333633.67604163
arunachal-pradesh,shi yomi,2019,1,TOTAL,19,212989.63045272
arunachal-pradesh,east siang,2019,1,TOTAL,15621,39284373.05409969
arunachal-pradesh,upper subansiri,2019,1,TOTAL,3880,14105451.853243299
arunachal-pradesh,east kameng,2019,1,TOTAL,2688,9107597.731491327
arunachal-pradesh,lohit,2019,1,TOTAL,15896,42834776.778045304
arunachal-pradesh,lepa rada,2019,1,TOTAL,1523,4054526.308789035
arunachal-pradesh,tawang,2019,1,TOTAL,13102,39489779.13784294
arunachal-pradesh,namsai,2019,1,TOTAL,8600,20065516.616355177
arunachal-pradesh,lower dibang valley,2019,2,TOTAL,5819,13737167.7479776
arunachal-pradesh,lower subansiri,2019,2,TOTAL,5579,14746949.652010633
arunachal-pradesh,longding,2019,2,TOTAL,6744,23464027.892812617
arunachal-pradesh,west siang,2019,2,TOTAL,8041,24549832.977181494
arunachal-pradesh,kamle,2019,2,TOTAL,414,1136776.6962042823
arunachal-pradesh,upper siang,2019,2,TOTAL,1079,3993676.3296563537
arunachal-pradesh,tirap,2019,2,TOTAL,6868,18633793.43372325
arunachal-pradesh,papum pare,2019,2,TOTAL,86433,246640891.34861866
arunachal-pradesh,kurung kumey,2019,2,TOTAL,1427,4036511.9338615797
arunachal-pradesh,anjaw,2019,2,TOTAL,2473,5220589.920801567
arunachal-pradesh,siang,2019,2,TOTAL,1654,5373179.351887872
arunachal-pradesh,lower siang,2019,2,TOTAL,3791,7075961.239041175
arunachal-pradesh,kra daadi,2019,2,TOTAL,1447,4315353.218765283
arunachal-pradesh,changlang,2019,2,TOTAL,18631,48891048.26477764
arunachal-pradesh,pakke kessang,2019,2,TOTAL,687,1750138.0587616218
arunachal-pradesh,dibang valley,2019,2,TOTAL,98,214966.6162180208
arunachal-pradesh,west kameng,2019,2,TOTAL,37430,122521180.75595039
arunachal-pradesh,shi yomi,2019,2,TOTAL,13,65209.39364354455
arunachal-pradesh,east siang,2019,2,TOTAL,16494,46549881.23941852
arunachal-pradesh,upper subansiri,2019,2,TOTAL,4827,18395806.566284098
arunachal-pradesh,east kameng,2019,2,TOTAL,2309,8996397.735290494
arunachal-pradesh,lohit,2019,2,TOTAL,18693,48893746.831022196
arunachal-pradesh,lepa rada,2019,2,TOTAL,2108,5045595.906781289
arunachal-pradesh,tawang,2019,2,TOTAL,15960,55915834.5871187
arunachal-pradesh,namsai,2019,2,TOTAL,9637,22491356.65721929
arunachal-pradesh,lower dibang valley,2019,3,TOTAL,8405,15177864.63915902
arunachal-pradesh,lower subansiri,2019,3,TOTAL,8828,21059967.49943525
arunachal-pradesh,longding,2019,3,TOTAL,10269,26620415.01923828
arunachal-pradesh,west siang,2019,3,TOTAL,11889,30014806.816802975
arunachal-pradesh,kamle,2019,3,TOTAL,677,968784.5134103607
arunachal-pradesh,upper siang,2019,3,TOTAL,1419,3927440.4417752204
arunachal-pradesh,tirap,2019,3,TOTAL,11249,21737827.19336869
arunachal-pradesh,papum pare,2019,3,TOTAL,117940,301518075.7016427
arunachal-pradesh,kurung kumey,2019,3,TOTAL,1579,3674797.099413435
arunachal-pradesh,anjaw,2019,3,TOTAL,4230,9665384.074972186
arunachal-pradesh,siang,2019,3,TOTAL,2640,6888800.898705382
arunachal-pradesh,lower siang,2019,3,TOTAL,5348,9507511.569068512
arunachal-pradesh,kra daadi,2019,3,TOTAL,2187,5520848.186492377
arunachal-pradesh,changlang,2019,3,TOTAL,29218,58354823.443366826
arunachal-pradesh,pakke kessang,2019,3,TOTAL,977,2145842.2925678995
arunachal-pradesh,dibang valley,2019,3,TOTAL,202,675909.9962923382
arunachal-pradesh,west kameng,2019,3,TOTAL,53939,147186019.8759076
arunachal-pradesh,shi yomi,2019,3,TOTAL,27,30367.754712275342
arunachal-pradesh,east siang,2019,3,TOTAL,22611,58040119.9573143
arunachal-pradesh,upper subansiri,2019,3,TOTAL,7803,22099628.49449406
arunachal-pradesh,east kameng,2019,3,TOTAL,3814,10631335.871797245
arunachal-pradesh,lohit,2019,3,TOTAL,24505,54539458.21434432
arunachal-pradesh,lepa rada,2019,3,TOTAL,2928,4930337.942058578
arunachal-pradesh,tawang,2019,3,TOTAL,24097,72221026.28393415
arunachal-pradesh,namsai,2019,3,TOTAL,13453,25507641.015596062
arunachal-pradesh,lower dibang valley,2019,4,TOTAL,10376,21103089.24170351
arunachal-pradesh,lower subansiri,2019,4,TOTAL,11806,29634357.486805215
arunachal-pradesh,longding,2019,4,TOTAL,11018,29245021.393976457
arunachal-pradesh,west siang,2019,4,TOTAL,14581,39460255.46641725
arunachal-pradesh,kamle,2019,4,TOTAL,999,1620922.3277442688
arunachal-pradesh,upper siang,2019,4,TOTAL,4165,12739585.638734035
arunachal-pradesh,tirap,2019,4,TOTAL,16459,38467790.7269052
arunachal-pradesh,papum pare,2019,4,TOTAL,143272,378838002.3434037
arunachal-pradesh,kurung kumey,2019,4,TOTAL,1343,4526789.748638094
arunachal-pradesh,anjaw,2019,4,TOTAL,5417,11887950.534618177
arunachal-pradesh,siang,2019,4,TOTAL,4756,8833695.424992222
arunachal-pradesh,lower siang,2019,4,TOTAL,6628,11985865.259161524
arunachal-pradesh,kra daadi,2019,4,TOTAL,2830,7804936.327522229
arunachal-pradesh,changlang,2019,4,TOTAL,33963,71874990.9639822
arunachal-pradesh,pakke kessang,2019,4,TOTAL,1194,2287739.0120923957
arunachal-pradesh,dibang valley,2019,4,TOTAL,267,1240493.0270471391
arunachal-pradesh,west kameng,2019,4,TOTAL,66740,198205637.50055438
arunachal-pradesh,shi yomi,2019,4,TOTAL,232,170772.72677991798
arunachal-pradesh,east siang,2019,4,TOTAL,26605,72075285.44344108
arunachal-pradesh,upper subansiri,2019,4,TOTAL,9285,28319761.873849634
arunachal-pradesh,east kameng,2019,4,TOTAL,5646,19408662.74847077
arunachal-pradesh,lohit,2019,4,TOTAL,29281,67502324.59236205
arunachal-pradesh,lepa rada,2019,4,TOTAL,4245,8888753.875914622
arunachal-pradesh,tawang,2019,4,TOTAL,30077,91949243.6071119
arunachal-pradesh,namsai,2019,4,TOTAL,18290,32501252.235055383
arunachal-pradesh,lower dibang valley,2020,1,TOTAL,14400,29552510.9414332
arunachal-pradesh,lower subansiri,2020,1,TOTAL,15770,34273250.7179902
arunachal-pradesh,longding,2020,1,TOTAL,13240,35267439.983279385
arunachal-pradesh,west siang,2020,1,TOTAL,19728,47929440.73153875
arunachal-pradesh,kamle,2020,1,TOTAL,1434,3418975.8263023924
arunachal-pradesh,upper siang,2020,1,TOTAL,7055,17820679.64619372
arunachal-pradesh,tirap,2020,1,TOTAL,18369,40877851.79372531
arunachal-pradesh,papum pare,2020,1,TOTAL,180373,457430754.1595316
arunachal-pradesh,kurung kumey,2020,1,TOTAL,2294,5942677.061635139
arunachal-pradesh,anjaw,2020,1,TOTAL,5025,12808735.858744403
arunachal-pradesh,siang,2020,1,TOTAL,5136,11962344.13711079
arunachal-pradesh,lower siang,2020,1,TOTAL,8047,15520255.403975137
arunachal-pradesh,kra daadi,2020,1,TOTAL,3407,10045462.795181293
arunachal-pradesh,changlang,2020,1,TOTAL,43858,93461363.58699805
arunachal-pradesh,pakke kessang,2020,1,TOTAL,2044,3425821.315796173
arunachal-pradesh,dibang valley,2020,1,TOTAL,397,878784.5955219769
arunachal-pradesh,west kameng,2020,1,TOTAL,75363,198712422.2374845
arunachal-pradesh,shi yomi,2020,1,TOTAL,117,566189.9936512378
arunachal-pradesh,east siang,2020,1,TOTAL,33743,82011539.42531273
arunachal-pradesh,upper subansiri,2020,1,TOTAL,12313,33686711.81345673
arunachal-pradesh,east kameng,2020,1,TOTAL,7379,20456070.89377439
arunachal-pradesh,lohit,2020,1,TOTAL,36985,83701268.27182505
arunachal-pradesh,lepa rada,2020,1,TOTAL,5721,11137993.767266009
arunachal-pradesh,tawang,2020,1,TOTAL,31865,84425193.41571434
arunachal-pradesh,namsai,2020,1,TOTAL,23112,46444942.9567038
arunachal-pradesh,lower dibang valley,2020,2,TOTAL,26234,42360072.526896134
arunachal-pradesh,lower subansiri,2020,2,TOTAL,25703,46133123.517396785
arunachal-pradesh,longding,2020,2,TOTAL,20664,54678022.50234371
arunachal-pradesh,west siang,2020,2,TOTAL,32777,72790231.05472675
arunachal-pradesh,kamle,2020,2,TOTAL,2397,4126243.0778709752
arunachal-pradesh,upper siang,2020,2,TOTAL,10899,28048492.10512026
arunachal-pradesh,tirap,2020,2,TOTAL,28830,63497030.840810165
arunachal-pradesh,papum pare,2020,2,TOTAL,221728,535085907.34048563
arunachal-pradesh,kurung kumey,2020,2,TOTAL,3847,11359743.457053192
arunachal-pradesh,anjaw,2020,2,TOTAL,7617,18795023.531477228
arunachal-pradesh,siang,2020,2,TOTAL,9827,18585670.46796793
arunachal-pradesh,lower siang,2020,2,TOTAL,13321,23571085.32253689
arunachal-pradesh,kra daadi,2020,2,TOTAL,5264,15730996.227462547
arunachal-pradesh,changlang,2020,2,TOTAL,69279,128572447.99797386
arunachal-pradesh,pakke kessang,2020,2,TOTAL,3558,4635272.064395212
arunachal-pradesh,dibang valley,2020,2,TOTAL,966,2559724.8369189673
arunachal-pradesh,west kameng,2020,2,TOTAL,95421,251395972.22505817
arunachal-pradesh,shi yomi,2020,2,TOTAL,302,1222863.4358782358
arunachal-pradesh,east siang,2020,2,TOTAL,55680,112693868.8099896
arunachal-pradesh,upper subansiri,2020,2,TOTAL,18056,43140688.970285244
arunachal-pradesh,east kameng,2020,2,TOTAL,11791,40506284.272980645
arunachal-pradesh,lohit,2020,2,TOTAL,56541,114730675.47714493
arunachal-pradesh,lepa rada,2020,2,TOTAL,8601,16064862.366431037
arunachal-pradesh,tawang,2020,2,TOTAL,44499,121561732.24171817
arunachal-pradesh,namsai,2020,2,TOTAL,34972,54870798.31404532
arunachal-pradesh,lower dibang valley,2020,3,TOTAL,27655,63469161.328603886
arunachal-pradesh,lower subansiri,2020,3,TOTAL,26596,59707234.22223007
arunachal-pradesh,longding,2020,3,TOTAL,21445,63273209.984560445
arunachal-pradesh,west siang,2020,3,TOTAL,34295,92449732.96070345
arunachal-pradesh,kamle,2020,3,TOTAL,2618,5300885.9328534985
arunachal-pradesh,upper siang,2020,3,TOTAL,12707,40210852.98915006
arunachal-pradesh,tirap,2020,3,TOTAL,30046,81539831.5295825
arunachal-pradesh,papum pare,2020,3,TOTAL,298350,859373863.7202578
arunachal-pradesh,kurung kumey,2020,3,TOTAL,4391,13864822.733226534
arunachal-pradesh,anjaw,2020,3,TOTAL,9751,31524690.460289024
arunachal-pradesh,siang,2020,3,TOTAL,10489,21236201.531454768
arunachal-pradesh,lower siang,2020,3,TOTAL,12456,28754627.349573277
arunachal-pradesh,kra daadi,2020,3,TOTAL,5676,16181045.612635879
arunachal-pradesh,changlang,2020,3,TOTAL,73842,159158438.92541084
arunachal-pradesh,pakke kessang,2020,3,TOTAL,3469,6301715.335375749
arunachal-pradesh,dibang valley,2020,3,TOTAL,899,3061207.2925078664
arunachal-pradesh,west kameng,2020,3,TOTAL,111029,332812237.8096209
arunachal-pradesh,shi yomi,2020,3,TOTAL,521,3410288.130911609
arunachal-pradesh,east siang,2020,3,TOTAL,69710,176323789.94437826
arunachal-pradesh,upper subansiri,2020,3,TOTAL,24387,70811197.57521853
arunachal-pradesh,east kameng,2020,3,TOTAL,13421,43881134.37096395
arunachal-pradesh,lohit,2020,3,TOTAL,65889,156523653.1864311
arunachal-pradesh,lepa rada,2020,3,TOTAL,10150,22146313.373236045
arunachal-pradesh,tawang,2020,3,TOTAL,56016,182137862.72423625
arunachal-pradesh,namsai,2020,3,TOTAL,37019,76484566.53480485
arunachal-pradesh,lower dibang valley,2020,4,TOTAL,33455,81929299.56817816
arunachal-pradesh,lower subansiri,2020,4,TOTAL,31411,97681186.89595497
arunachal-pradesh,longding,2020,4,TOTAL,26089,74890543.91561158
arunachal-pradesh,west siang,2020,4,TOTAL,45207,125118193.0493962
arunachal-pradesh,kamle,2020,4,TOTAL,3611,10000596.409396999
arunachal-pradesh,upper siang,2020,4,TOTAL,19943,78146755.88828371
arunachal-pradesh,tirap,2020,4,TOTAL,36124,104709589.6601958
arunachal-pradesh,papum pare,2020,4,TOTAL,390528,1205917753.7046227
arunachal-pradesh,kurung kumey,2020,4,TOTAL,4581,17134470.4444281
arunachal-pradesh,anjaw,2020,4,TOTAL,17228,49318880.51759694
arunachal-pradesh,siang,2020,4,TOTAL,12962,32619173.238261122
arunachal-pradesh,lower siang,2020,4,TOTAL,14782,33891568.64514145
arunachal-pradesh,kra daadi,2020,4,TOTAL,7619,30458774.811469436
arunachal-pradesh,changlang,2020,4,TOTAL,84852,204367875.07299304
arunachal-pradesh,pakke kessang,2020,4,TOTAL,3064,7503555.503947843
arunachal-pradesh,dibang valley,2020,4,TOTAL,1705,6749773.196253154
arunachal-pradesh,west kameng,2020,4,TOTAL,129575,390436113.7366377
arunachal-pradesh,shi yomi,2020,4,TOTAL,1103,6627025.636333689
arunachal-pradesh,east siang,2020,4,TOTAL,88632,250515095.18896666
arunachal-pradesh,upper subansiri,2020,4,TOTAL,31426,109405900.7987589
arunachal-pradesh,east kameng,2020,4,TOTAL,16340,64104581.33887266
arunachal-pradesh,lohit,2020,4,TOTAL,80530,196997836.79933694
arunachal-pradesh,lepa rada,2020,4,TOTAL,14338,39340491.723573
arunachal-pradesh,tawang,2020,4,TOTAL,67262,240482254.58453605
arunachal-pradesh,namsai,2020,4,TOTAL,46762,111916731.51687588
arunachal-pradesh,lower dibang valley,2021,1,TOTAL,32427,90709108.52350861
arunachal-pradesh,lower subansiri,2021,1,TOTAL,29916,106591162.96103427
arunachal-pradesh,longding,2021,1,TOTAL,23962,75573420.97022958
arunachal-pradesh,west siang,2021,1,TOTAL,42575,138700637.29161483
arunachal-pradesh,kamle,2021,1,TOTAL,3092,11023767.702559106
arunachal-pradesh,upper siang,2021,1,TOTAL,21312,73026286.55263102
arunachal-pradesh,tirap,2021,1,TOTAL,32043,110593517.1462319
arunachal-pradesh,papum pare,2021,1,TOTAL,419891,1388723426.7156572
arunachal-pradesh,kurung kumey,2021,1,TOTAL,4962,22483754.80073421
arunachal-pradesh,anjaw,2021,1,TOTAL,12823,38844865.55268997
arunachal-pradesh,siang,2021,1,TOTAL,13679,42644184.41156319
arunachal-pradesh,lower siang,2021,1,TOTAL,13231,37929392.80129131
arunachal-pradesh,kra daadi,2021,1,TOTAL,6393,24326518.988243874
arunachal-pradesh,changlang,2021,1,TOTAL,78849,220167765.51868472
arunachal-pradesh,pakke kessang,2021,1,TOTAL,3563,8146941.7919960935
arunachal-pradesh,dibang valley,2021,1,TOTAL,1930,7949867.973505622
arunachal-pradesh,west kameng,2021,1,TOTAL,120906,384735272.8434415
arunachal-pradesh,shi yomi,2021,1,TOTAL,1251,6905518.17317189
arunachal-pradesh,east siang,2021,1,TOTAL,82357,253988360.79783517
arunachal-pradesh,upper subansiri,2021,1,TOTAL,28053,116973014.48753676
arunachal-pradesh,east kameng,2021,1,TOTAL,16281,77915774.21328105
arunachal-pradesh,lohit,2021,1,TOTAL,72380,198534806.934188
arunachal-pradesh,lepa rada,2021,1,TOTAL,15690,52794992.77695303
arunachal-pradesh,tawang,2021,1,TOTAL,54137,207859088.41115895
arunachal-pradesh,namsai,2021,1,TOTAL,45753,116637630.67690115
arunachal-pradesh,lower dibang valley,2021,2,TOTAL,42091,105552358.12192997
arunachal-pradesh,lower subansiri,2021,2,TOTAL,40081,120717472.89200453
arunachal-pradesh,longding,2021,2,TOTAL,31640,96566640.5347223
arunachal-pradesh,west siang,2021,2,TOTAL,59341,180700138.79997098
arunachal-pradesh,kamle,2021,2,TOTAL,5476,17345427.03524171
arunachal-pradesh,upper siang,2021,2,TOTAL,25971,89455180.0696969
arunachal-pradesh,tirap,2021,2,TOTAL,46320,144548683.3225929
arunachal-pradesh,papum pare,2021,2,TOTAL,552953,1501062555.477559
arunachal-pradesh,kurung kumey,2021,2,TOTAL,6623,27396796.623303153
arunachal-pradesh,anjaw,2021,2,TOTAL,15311,43475744.23676274
arunachal-pradesh,siang,2021,2,TOTAL,17032,52687221.42695154
arunachal-pradesh,lower siang,2021,2,TOTAL,17401,45499278.56988002
arunachal-pradesh,kra daadi,2021,2,TOTAL,8758,35998227.60012327
arunachal-pradesh,changlang,2021,2,TOTAL,105461,264031910.34894213
arunachal-pradesh,pakke kessang,2021,2,TOTAL,4424,13097426.072373278
arunachal-pradesh,dibang valley,2021,2,TOTAL,1995,9465919.622553768
arunachal-pradesh,west kameng,2021,2,TOTAL,164866,482626617.86575466
arunachal-pradesh,shi yomi,2021,2,TOTAL,2135,12166777.18507706
arunachal-pradesh,east siang,2021,2,TOTAL,106787,286839106.4541313
arunachal-pradesh,upper subansiri,2021,2,TOTAL,35856,131912938.7628825
arunachal-pradesh,east kameng,2021,2,TOTAL,22015,95352007.56231916
arunachal-pradesh,lohit,2021,2,TOTAL,99686,230495504.2475701
arunachal-pradesh,lepa rada,2021,2,TOTAL,21273,71336743.85611859
arunachal-pradesh,tawang,2021,2,TOTAL,70061,251025037.95363936
arunachal-pradesh,namsai,2021,2,TOTAL,64781,147069902.3522784
arunachal-pradesh,lower dibang valley,2021,3,TOTAL,50270,133788746.95473914
arunachal-pradesh,lower subansiri,2021,3,TOTAL,46105,142674452.19705147
arunachal-pradesh,longding,2021,3,TOTAL,32638,100698520.96035638
arunachal-pradesh,west siang,2021,3,TOTAL,65763,217065611.3332364
arunachal-pradesh,kamle,2021,3,TOTAL,6064,19140719.47908092
arunachal-pradesh,upper siang,2021,3,TOTAL,27960,114285857.14806488
arunachal-pradesh,tirap,2021,3,TOTAL,47118,143620525.85725695
arunachal-pradesh,papum pare,2021,3,TOTAL,710098,1995999756.3372893
arunachal-pradesh,kurung kumey,2021,3,TOTAL,7417,30935383.383134913
arunachal-pradesh,anjaw,2021,3,TOTAL,22621,69876730.14897071
