States,Pincodes,Transaction_Year,Quarters,registeredUsers
assam,kamrup,2022,3,39413
assam,tinsukia,2022,3,38716
assam,jorhat,2022,3,36615
assam,dhubri,2022,3,36089
assam,kamrup metropolitan,2022,4,70664
assam,nagaon,2022,4,57039
assam,barpeta,2022,4,52292
assam,cachar,2022,4,45987
assam,sonitpur,2022,4,45548
assam,dibrugarh,2022,4,42885
assam,kamrup,2022,4,41419
assam,tinsukia,2022,4,40689
assam,jorhat,2022,4,38441
assam,dhubri,2022,4,37934
bihar,patna,2018,1,71092
bihar,muzaffarpur,2018,1,51989
bihar,gaya,2018,1,46299
bihar,purbi champaran,2018,1,26349
bihar,samastipur,2018,1,22311
bihar,bhagalpur,2018,1,20404
bihar,nalanda,2018,1,20223
bihar,darbhanga,2018,1,20084
bihar,vaishali,2018,1,20071
bihar,pashchim champaran,2018,1,20024
bihar,patna,2018,2,94711
bihar,muzaffarpur,2018,2,68659
bihar,gaya,2018,2,60774
bihar,purbi champaran,2018,2,36977
bihar,samastipur,2018,2,30395
bihar,bhagalpur,2018,2,28375
bihar,darbhanga,2018,2,27334
bihar,nalanda,2018,2,27233
bihar,pashchim champaran,2018,2,26979
bihar,vaishali,2018,2,26341
bihar,patna,2018,3,112494
bihar,muzaffarpur,2018,3,82368
bihar,purbi champaran,2018,3,72430
bihar,gaya,2018,3,45977
bihar,samastipur,2018,3,37326
bihar,darbhanga,2018,3,35432
bihar,bhagalpur,2018,3,32797
bihar,nalanda,2018,3,32597
bihar,pashchim champaran,2018,3,31778
bihar,saran,2018,3,31195
bihar,patna,2018,4,134254
bihar,muzaffarpur,2018,4,97937
bihar,purbi champaran,2018,4,86072
bihar,gaya,2018,4,56938
bihar,samastipur,2018,4,46023
bihar,darbhanga,2018,4,44617
bihar,bhagalpur,2018,4,39428
bihar,saran,2018,4,39106
bihar,pashchim champaran,2018,4,38300
bihar,nalanda,2018,4,38256
bihar,patna,2019,1,155763
bihar,muzaffarpur,2019,1,112180
bihar,purbi champaran,2019,1,98591
bihar,gaya,2019,1,67473
bihar,samastipur,2019,1,53758
bihar,darbhanga,2019,1,53452
bihar,saran,2019,1,45773
bihar,pashchim champaran,2019,1,45763
bihar,bhagalpur,2019,1,44801
bihar,madhubani,2019,1,44256
bihar,patna,2019,2,176131
bihar,muzaffarpur,2019,2,122307
bihar,purbi champaran,2019,2,108548
bihar,gaya,2019,2,76909
bihar,samastipur,2019,2,61028
bihar,darbhanga,2019,2,59743
bihar,saran,2019,2,52549
bihar,pashchim champaran,2019,2,51154
bihar,madhubani,2019,2,50446
bihar,bhagalpur,2019,2,50398
bihar,patna,2019,3,194197
bihar,muzaffarpur,2019,3,131686
bihar,purbi champaran,2019,3,117437
bihar,gaya,2019,3,85543
bihar,samastipur,2019,3,68041
bihar,darbhanga,2019,3,65720
bihar,saran,2019,3,58919
bihar,pashchim champaran,2019,3,56571
bihar,madhubani,2019,3,55738
bihar,bhagalpur,2019,3,55612
bihar,patna,2019,4,210421
bihar,muzaffarpur,2019,4,141267
bihar,purbi champaran,2019,4,126595
bihar,gaya,2019,4,95162
bihar,samastipur,2019,4,76410
bihar,saran,2019,4,71999
bihar,darbhanga,2019,4,64740
bihar,pashchim champaran,2019,4,61692
bihar,madhubani,2019,4,61027
bihar,bhagalpur,2019,4,60690
bihar,patna,2020,1,226061
bihar,muzaffarpur,2020,1,149937
bihar,purbi champaran,2020,1,135524
bihar,gaya,2020,1,105308
bihar,saran,2020,1,85599
bihar,samastipur,2020,1,78258
bihar,pashchim champaran,2020,1,70891
bihar,darbhanga,2020,1,66952
bihar,madhubani,2020,1,66311
bihar,vaishali,2020,1,66179
bihar,patna,2020,2,239180
bihar,muzaffarpur,2020,2,156697
bihar,purbi champaran,2020,2,143564
bihar,gaya,2020,2,116500
bihar,pashchim champaran,2020,2,95794
bihar,samastipur,2020,2,84238
bihar,saran,2020,2,76881
bihar,darbhanga,2020,2,72440
bihar,madhubani,2020,2,72384
bihar,bhagalpur,2020,2,71937
bihar,patna,2020,3,254577
bihar,muzaffarpur,2020,3,165587
bihar,purbi champaran,2020,3,153436
bihar,gaya,2020,3,128397
bihar,pashchim champaran,2020,3,105491
bihar,madhubani,2020,3,91491
bihar,saran,2020,3,83156
bihar,samastipur,2020,3,79075
bihar,darbhanga,2020,3,78835
bihar,vaishali,2020,3,77893
bihar,patna,2020,4,271953
bihar,muzaffarpur,2020,4,176286
bihar,purbi champaran,2020,4,164391
bihar,gaya,2020,4,139691
bihar,pashchim champaran,2020,4,114907
bihar,saran,2020,4,98986
bihar,madhubani,2020,4,89605
bihar,darbhanga,2020,4,85920
bihar,samastipur,2020,4,85326
bihar,bhagalpur,2020,4,84588
bihar,patna,2021,1,291064
bihar,muzaffarpur,2021,1,188807
bihar,purbi champaran,2021,1,176118
bihar,gaya,2021,1,151249
bihar,pashchim champaran,2021,1,124418
bihar,saran,2021,1,106623
bihar,darbhanga,2021,1,96473
bihar,madhubani,2021,1,92791
bihar,samastipur,2021,1,91718
bihar,vaishali,2021,1,91053
bihar,patna,2021,2,310396
bihar,muzaffarpur,2021,2,201509
bihar,purbi champaran,2021,2,187797
bihar,gaya,2021,2,162194
bihar,pashchim champaran,2021,2,133423
bihar,saran,2021,2,113959
bihar,samastipur,2021,2,103177
bihar,darbhanga,2021,2,99223
bihar,madhubani,2021,2,98037
bihar,vaishali,2021,2,97433
bihar,patna,2021,3,331994
bihar,muzaffarpur,2021,3,215907
bihar,purbi champaran,2021,3,200899
bihar,gaya,2021,3,174765
bihar,pashchim champaran,2021,3,143642
bihar,saran,2021,3,122153
bihar,madhubani,2021,3,110719
bihar,samastipur,2021,3,106541
bihar,darbhanga,2021,3,105096
bihar,vaishali,2021,3,104690
bihar,patna,2021,4,354049
bihar,muzaffarpur,2021,4,230673
bihar,purbi champaran,2021,4,214343
bihar,gaya,2021,4,187426
bihar,pashchim champaran,2021,4,154094
bihar,saran,2021,4,130535
bihar,samastipur,2021,4,118411
bihar,madhubani,2021,4,113937
bihar,darbhanga,2021,4,112216
bihar,vaishali,2021,4,112066
bihar,patna,2022,1,374585
bihar,muzaffarpur,2022,1,244496
bihar,purbi champaran,2022,1,226982
bihar,gaya,2022,1,199667
bihar,pashchim champaran,2022,1,164043
bihar,saran,2022,1,138345
bihar,samastipur,2022,1,125613
bihar,madhubani,2022,1,120989
bihar,darbhanga,2022,1,119021
bihar,vaishali,2022,1,118829
bihar,patna,2022,2,394289
bihar,muzaffarpur,2022,2,257919
bihar,purbi champaran,2022,2,239192
bihar,gaya,2022,2,211280
bihar,pashchim champaran,2022,2,173688
bihar,saran,2022,2,145953
bihar,samastipur,2022,2,132578
bihar,madhubani,2022,2,127805
bihar,darbhanga,2022,2,125702
bihar,vaishali,2022,2,125223
bihar,patna,2022,3,414926
bihar,muzaffarpur,2022,3,272017
bihar,purbi champaran,2022,3,251896
bihar,gaya,2022,3,223461
bihar,pashchim champaran,2022,3,183758
bihar,saran,2022,3,153810
bihar,samastipur,2022,3,139844
bihar,madhubani,2022,3,134888
bihar,darbhanga,2022,3,132748
bihar,vaishali,2022,3,131911
bihar,patna,2022,4,435858
bihar,muzaffarpur,2022,4,286403
bihar,purbi champaran,2022,4,264853
bihar,gaya,2022,4,235479
bihar,pashchim champaran,2022,4,193467
bihar,saran,2022,4,161778
bihar,samastipur,2022,4,147230
bihar,madhubani,2022,4,142051
bihar,darbhanga,2022,4,139772
bihar,vaishali,2022,4,138639
chandigarh,chandigarh,2018,1,11805
chandigarh,chandigarh,2018,2,15846
chandigarh,chandigarh,2018,3,19810
chandigarh,chandigarh,2018,4,24670
chandigarh,chandigarh,2019,1,29177
chandigarh,chandigarh,2019,2,33226
chandigarh,chandigarh,2019,3,36777
chandigarh,chandigarh,2019,4,39986
chandigarh,chandigarh,2020,1,43456
chandigarh,chandigarh,2020,2,47100
chandigarh,chandigarh,2020,3,50901
chandigarh,chandigarh,2020,4,55221
chandigarh,chandigarh,2021,1,59366
chandigarh,chandigarh,2021,2,63492
chandigarh,chandigarh,2021,3,68033
chandigarh,chandigarh,2021,4,72637
chandigarh,chandigarh,2022,1,76960
chandigarh,chandigarh,2022,2,81030
chandigarh,chandigarh,2022,3,85368
chandigarh,chandigarh,2022,4,89650
chhattisgarh,raipur,2018,1,33697
chhattisgarh,durg,2018,1,31414
chhattisgarh,bilaspur,2018,1,17641
chhattisgarh,raigarh,2018,1,16037
chhattisgarh,janjgir champa,2018,1,14858
chhattisgarh,korba,2018,1,14149
chhattisgarh,rajnandgaon,2018,1,13820
chhattisgarh,surguja,2018,1,13502
chhattisgarh,baloda bazar,2018,1,12380
chhattisgarh,mahasamund,2018,1,11340
chhattisgarh,raipur,2018,2,46075
chhattisgarh,durg,2018,2,42241
chhattisgarh,bilaspur,2018,2,24183
chhattisgarh,raigarh,2018,2,21986
chhattisgarh,janjgir champa,2018,2,20104
chhattisgarh,korba,2018,2,19029
chhattisgarh,rajnandgaon,2018,2,18770
chhattisgarh,baloda bazar,2018,2,18260
chhattisgarh,surguja,2018,2,16914
chhattisgarh,mahasamund,2018,2,15410
chhattisgarh,raipur,2018,3,56931
chhattisgarh,durg,2018,3,51338
chhattisgarh,bilaspur,2018,3,31248
chhattisgarh,raigarh,2018,3,26913
chhattisgarh,janjgir champa,2018,3,24939
chhattisgarh,korba,2018,3,23726
chhattisgarh,rajnandgaon,2018,3,22719
chhattisgarh,baloda bazar,2018,3,21320
chhattisgarh,surguja,2018,3,20833
chhattisgarh,mahasamund,2018,3,19323
chhattisgarh,raipur,2018,4,70803
chhattisgarh,durg,2018,4,63849
chhattisgarh,bilaspur,2018,4,39828
chhattisgarh,raigarh,2018,4,33311
chhattisgarh,janjgir champa,2018,4,31493
chhattisgarh,korba,2018,4,29687
chhattisgarh,rajnandgaon,2018,4,27817
chhattisgarh,baloda bazar,2018,4,26001
chhattisgarh,surguja,2018,4,25695
chhattisgarh,mahasamund,2018,4,24526
chhattisgarh,raipur,2019,1,86083
chhattisgarh,durg,2019,1,75175
chhattisgarh,bilaspur,2019,1,47425
chhattisgarh,raigarh,2019,1,40489
chhattisgarh,janjgir champa,2019,1,37229
chhattisgarh,korba,2019,1,35384
chhattisgarh,rajnandgaon,2019,1,33849
chhattisgarh,baloda bazar,2019,1,32208
chhattisgarh,surguja,2019,1,30575
chhattisgarh,mahasamund,2019,1,28696
chhattisgarh,raipur,2019,2,101202
chhattisgarh,durg,2019,2,83752
chhattisgarh,bilaspur,2019,2,53805
chhattisgarh,raigarh,2019,2,47000
chhattisgarh,janjgir champa,2019,2,41612
chhattisgarh,korba,2019,2,40731
chhattisgarh,rajnandgaon,2019,2,38778
chhattisgarh,baloda bazar,2019,2,37269
chhattisgarh,surguja,2019,2,34533
chhattisgarh,mahasamund,2019,2,31991
chhattisgarh,raipur,2019,3,114627
chhattisgarh,durg,2019,3,91881
chhattisgarh,bilaspur,2019,3,60207
chhattisgarh,raigarh,2019,3,53426
chhattisgarh,janjgir champa,2019,3,45607
chhattisgarh,korba,2019,3,45344
chhattisgarh,rajnandgaon,2019,3,43443
chhattisgarh,baloda bazar,2019,3,41984
chhattisgarh,surguja,2019,3,38436
chhattisgarh,mahasamund,2019,3,35125
chhattisgarh,raipur,2019,4,126984
chhattisgarh,durg,2019,4,101245
chhattisgarh,bilaspur,2019,4,67647
chhattisgarh,raigarh,2019,4,59454
chhattisgarh,janjgir champa,2019,4,50228
chhattisgarh,korba,2019,4,49927
chhattisgarh,rajnandgaon,2019,4,47785
chhattisgarh,baloda bazar,2019,4,46345
chhattisgarh,surguja,2019,4,42008
chhattisgarh,mahasamund,2019,4,38901
chhattisgarh,raipur,2020,1,140048
chhattisgarh,durg,2020,1,110715
chhattisgarh,bilaspur,2020,1,74566
chhattisgarh,raigarh,2020,1,65631
chhattisgarh,janjgir champa,2020,1,55399
chhattisgarh,korba,2020,1,54386
chhattisgarh,rajnandgaon,2020,1,52266
chhattisgarh,baloda bazar,2020,1,51146
chhattisgarh,surguja,2020,1,45425
chhattisgarh,mahasamund,2020,1,42930
chhattisgarh,raipur,2020,2,151787
chhattisgarh,durg,2020,2,120117
chhattisgarh,bilaspur,2020,2,83017
chhattisgarh,raigarh,2020,2,72228
chhattisgarh,janjgir champa,2020,2,62172
chhattisgarh,korba,2020,2,59452
chhattisgarh,rajnandgaon,2020,2,56411
chhattisgarh,baloda bazar,2020,2,55679
chhattisgarh,surguja,2020,2,48734
chhattisgarh,mahasamund,2020,2,47509
chhattisgarh,raipur,2020,3,164803
chhattisgarh,durg,2020,3,131279
chhattisgarh,bilaspur,2020,3,92438
chhattisgarh,raigarh,2020,3,79505
chhattisgarh,janjgir champa,2020,3,69637
chhattisgarh,korba,2020,3,65408
chhattisgarh,rajnandgaon,2020,3,61657
chhattisgarh,baloda bazar,2020,3,60889
chhattisgarh,surguja,2020,3,52709
chhattisgarh,mahasamund,2020,3,52395
chhattisgarh,raipur,2020,4,178877
chhattisgarh,durg,2020,4,143559
chhattisgarh,bilaspur,2020,4,101713
chhattisgarh,raigarh,2020,4,87076
chhattisgarh,janjgir champa,2020,4,77139
chhattisgarh,korba,2020,4,71047
chhattisgarh,rajnandgaon,2020,4,67026
chhattisgarh,baloda bazar,2020,4,66591
chhattisgarh,surguja,2020,4,57457
chhattisgarh,mahasamund,2020,4,57129
chhattisgarh,raipur,2021,1,192280
chhattisgarh,durg,2021,1,154709
chhattisgarh,bilaspur,2021,1,109875
chhattisgarh,raigarh,2021,1,93667
chhattisgarh,janjgir champa,2021,1,83189
chhattisgarh,korba,2021,1,76306
chhattisgarh,rajnandgaon,2021,1,71859
chhattisgarh,baloda bazar,2021,1,71684
chhattisgarh,surguja,2021,1,61932
chhattisgarh,mahasamund,2021,1,61107
chhattisgarh,raipur,2021,2,205399
chhattisgarh,durg,2021,2,165049
chhattisgarh,bilaspur,2021,2,117695
chhattisgarh,raigarh,2021,2,99908
chhattisgarh,janjgir champa,2021,2,88935
chhattisgarh,korba,2021,2,81517
chhattisgarh,rajnandgaon,2021,2,76560
chhattisgarh,baloda bazar,2021,2,76521
chhattisgarh,surguja,2021,2,66184
chhattisgarh,mahasamund,2021,2,65456
chhattisgarh,raipur,2021,3,219691
chhattisgarh,durg,2021,3,176348
chhattisgarh,bilaspur,2021,3,126575
chhattisgarh,raigarh,2021,3,106903
chhattisgarh,janjgir champa,2021,3,95381
chhattisgarh,korba,2021,3,87358
chhattisgarh,rajnandgaon,2021,3,81992
chhattisgarh,baloda bazar,2021,3,81694
chhattisgarh,surguja,2021,3,70959
chhattisgarh,mahasamund,2021,3,70221
chhattisgarh,raipur,2021,4,234198
chhattisgarh,durg,2021,4,187901
chhattisgarh,bilaspur,2021,4,135215
chhattisgarh,raigarh,2021,4,113772
chhattisgarh,janjgir champa,2021,4,101670
chhattisgarh,korba,2021,4,93194
chhattisgarh,rajnandgaon,2021,4,87424
chhattisgarh,baloda bazar,2021,4,86886
chhattisgarh,surguja,2021,4,75706
chhattisgarh,mahasamund,2021,4,74989
chhattisgarh,raipur,2022,1,247599
chhattisgarh,durg,2022,1,198702
chhattisgarh,bilaspur,2022,1,143644
chhattisgarh,raigarh,2022,1,120368
chhattisgarh,janjgir champa,2022,1,107760
chhattisgarh,korba,2022,1,98838
chhattisgarh,rajnandgaon,2022,1,92386
chhattisgarh,baloda bazar,2022,1,91792
chhattisgarh,surguja,2022,1,80200
chhattisgarh,mahasamund,2022,1,79440
chhattisgarh,raipur,2022,2,260351
chhattisgarh,durg,2022,2,209069
chhattisgarh,bilaspur,2022,2,151503
chhattisgarh,raigarh,2022,2,126583
chhattisgarh,janjgir champa,2022,2,113505
chhattisgarh,korba,2022,2,104122
chhattisgarh,rajnandgaon,2022,2,97149
chhattisgarh,baloda bazar,2022,2,96605
chhattisgarh,surguja,2022,2,84459
chhattisgarh,mahasamund,2022,2,83653
chhattisgarh,raipur,2022,3,273586
chhattisgarh,durg,2022,3,219881
chhattisgarh,bilaspur,2022,3,159641
chhattisgarh,raigarh,2022,3,133077
chhattisgarh,janjgir champa,2022,3,119363
chhattisgarh,korba,2022,3,109817
chhattisgarh,rajnandgaon,2022,3,102118
chhattisgarh,baloda bazar,2022,3,101541
chhattisgarh,surguja,2022,3,88925
chhattisgarh,mahasamund,2022,3,88104
chhattisgarh,raipur,2022,4,286884
chhattisgarh,durg,2022,4,230659
chhattisgarh,bilaspur,2022,4,167148
chhattisgarh,raigarh,2022,4,139295
chhattisgarh,janjgir champa,2022,4,124619
chhattisgarh,korba,2022,4,115217
chhattisgarh,rajnandgaon,2022,4,107033
chhattisgarh,baloda bazar,2022,4,106532
chhattisgarh,surguja,2022,4,93326
chhattisgarh,mahasamund,2022,4,92244
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,1,26888
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,1,12153
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,1,6390
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,2,36053
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,2,16275
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,2,8687
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,3,46381
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,3,20999
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,3,11408
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,4,58055
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,4,27039
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,4,14722
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,1,69568
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,1,32703
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,1,18018
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,2,78132
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,2,37160
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,2,20428
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,3,87039
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,3,41395
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,3,22996
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,4,97116
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,4,46041
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,4,25932
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,1,107112
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,1,50829
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,1,28959
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,2,119858
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,2,56796
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,2,32569
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,3,131460
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,3,61967
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,3,35428
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,4,145541
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,4,68594
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,4,39109
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,1,157679
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,1,74340
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,1,42510
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,2,169433
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,2,79673
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,2,45646
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,3,182708
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,3,85704
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,3,49261
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,4,196135
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,4,91807
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,4,52915
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,1,208830
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,1,97488
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,1,56396
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,2,220980
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,2,103014
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,2,59641
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,3,233674
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,3,108872
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,3,63078
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,4,246264
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,4,114561
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,4,66595
delhi,west,2018,1,95496
delhi,south east delhi,2018,1,83600
delhi,north west,2018,1,61333
delhi,new delhi,2018,1,59970
delhi,central delhi,2018,1,55765
delhi,south west,2018,1,50625
delhi,north,2018,1,47451
delhi,east,2018,1,46307
delhi,south,2018,1,44143
delhi,shahdara,2018,1,42647
delhi,west,2018,2,124901
delhi,south east delhi,2018,2,108175
delhi,north west,2018,2,79557
delhi,new delhi,2018,2,79225
delhi,central delhi,2018,2,73732
delhi,south west,2018,2,66744
delhi,north,2018,2,63649
delhi,east,2018,2,60887
delhi,south,2018,2,57380
delhi,shahdara,2018,2,56366
delhi,west,2018,3,156028
delhi,south east delhi,2018,3,136676
delhi,north west,2018,3,101332
delhi,new delhi,2018,3,100850
delhi,central delhi,2018,3,91279
delhi,south west,2018,3,84164
delhi,north,2018,3,80112
delhi,east,2018,3,74435
delhi,south,2018,3,71154
delhi,shahdara,2018,3,71056
delhi,west,2018,4,206537
delhi,south east delhi,2018,4,177133
delhi,north west,2018,4,133412
delhi,new delhi,2018,4,132600
delhi,central delhi,2018,4,121802
delhi,south west,2018,4,114255
delhi,north,2018,4,106984
delhi,east,2018,4,98358
delhi,south,2018,4,95335
delhi,shahdara,2018,4,94322
delhi,west,2019,1,246566
delhi,south east delhi,2019,1,206805
delhi,north west,2019,1,158267
delhi,new delhi,2019,1,152640
delhi,central delhi,2019,1,145716
delhi,south west,2019,1,135423
delhi,north,2019,1,129476
delhi,east,2019,1,117835
delhi,south,2019,1,114562
delhi,shahdara,2019,1,113898
delhi,west,2019,2,274593
delhi,south east delhi,2019,2,228546
delhi,north west,2019,2,177199
delhi,new delhi,2019,2,167307
delhi,central delhi,2019,2,162716
delhi,south west,2019,2,150097
delhi,north,2019,2,146820
delhi,east,2019,2,131498
delhi,south,2019,2,130660
delhi,shahdara,2019,2,129008
delhi,west,2019,3,300007
delhi,south east delhi,2019,3,248727
delhi,north west,2019,3,194575
delhi,new delhi,2019,3,180186
delhi,central delhi,2019,3,178410
delhi,south west,2019,3,164301
delhi,north,2019,3,163228
delhi,east,2019,3,148352
delhi,south,2019,3,146798
delhi,shahdara,2019,3,144276
delhi,west,2019,4,320535
delhi,south east delhi,2019,4,264380
delhi,north west,2019,4,209488
delhi,new delhi,2019,4,192424
delhi,central delhi,2019,4,189774
delhi,south west,2019,4,177838
delhi,north,2019,4,176194
delhi,east,2019,4,161096
delhi,south,2019,4,160180
delhi,shahdara,2019,4,156000
delhi,west,2020,1,342152
delhi,south east delhi,2020,1,280039
delhi,north west,2020,1,226703
delhi,new delhi,2020,1,207511
delhi,central delhi,2020,1,200098
delhi,north,2020,1,194243
delhi,south west,2020,1,187975
delhi,east,2020,1,175645
delhi,south,2020,1,171087
delhi,shahdara,2020,1,170522
delhi,west,2020,2,365614
