States,District,registeredUsers,appOpens,Transaction_Year,Quarters
jharkhand,dumka,43171,0,2019,1
jharkhand,koderma,54059,0,2019,1
jharkhand,hazaribagh,151904,0,2019,1
jharkhand,simdega,9604,0,2019,1
jharkhand,garhwa,49830,0,2019,1
jharkhand,saraikela kharsawan,81052,0,2019,1
jharkhand,gumla,19367,0,2019,1
jharkhand,chatra,38103,0,2019,1
jharkhand,khunti,12464,0,2019,1
jharkhand,dhanbad,313255,0,2019,1
jharkhand,godda,47481,0,2019,1
jharkhand,deoghar,97449,0,2019,1
jharkhand,palamu,94917,0,2019,1
jharkhand,latehar,23885,0,2019,1
jharkhand,west singhbhum,45300,0,2019,1
jharkhand,pakur,19057,0,2019,1
jharkhand,lohardaga,16058,0,2019,1
jharkhand,sahebganj,34076,0,2019,1
jharkhand,giridih,123889,0,2019,1
jharkhand,bokaro,235969,0,2019,1
jharkhand,ramgarh,106681,620109,2019,2
jharkhand,ranchi,441616,2630101,2019,2
jharkhand,east singhbhum,293761,1617866,2019,2
jharkhand,jamtara,38190,143343,2019,2
jharkhand,dumka,49461,238865,2019,2
jharkhand,koderma,61305,368015,2019,2
jharkhand,hazaribagh,174278,1185663,2019,2
jharkhand,simdega,11491,49387,2019,2
jharkhand,garhwa,58146,384220,2019,2
jharkhand,saraikela kharsawan,91579,540602,2019,2
jharkhand,gumla,22928,94141,2019,2
jharkhand,chatra,44677,282074,2019,2
jharkhand,khunti,14727,73934,2019,2
jharkhand,dhanbad,350861,2002322,2019,2
jharkhand,godda,54586,284339,2019,2
jharkhand,deoghar,115129,498504,2019,2
jharkhand,palamu,109508,658714,2019,2
jharkhand,latehar,28215,201889,2019,2
jharkhand,west singhbhum,53382,239884,2019,2
jharkhand,pakur,22184,123261,2019,2
jharkhand,lohardaga,18787,88845,2019,2
jharkhand,sahebganj,39201,191204,2019,2
jharkhand,giridih,140800,794100,2019,2
jharkhand,bokaro,263361,1617684,2019,2
jharkhand,ramgarh,119804,2267440,2019,3
jharkhand,ranchi,495155,10129751,2019,3
jharkhand,east singhbhum,329319,6050920,2019,3
jharkhand,jamtara,44605,468395,2019,3
jharkhand,dumka,54795,856263,2019,3
jharkhand,koderma,67920,1212989,2019,3
jharkhand,hazaribagh,196452,4356338,2019,3
jharkhand,simdega,12955,159450,2019,3
jharkhand,garhwa,65981,1257909,2019,3
jharkhand,saraikela kharsawan,101247,2009557,2019,3
jharkhand,gumla,26048,311673,2019,3
jharkhand,chatra,50825,994108,2019,3
jharkhand,khunti,16486,242909,2019,3
jharkhand,dhanbad,388528,8240359,2019,3
jharkhand,godda,60653,905058,2019,3
jharkhand,deoghar,132603,1871907,2019,3
jharkhand,palamu,123609,2175855,2019,3
jharkhand,latehar,32061,717719,2019,3
jharkhand,west singhbhum,60358,873324,2019,3
jharkhand,pakur,25013,391373,2019,3
jharkhand,lohardaga,21242,302878,2019,3
jharkhand,sahebganj,43911,611414,2019,3
jharkhand,giridih,155689,2634087,2019,3
jharkhand,bokaro,290252,6462784,2019,3
jharkhand,ramgarh,134423,2847207,2019,4
jharkhand,ranchi,548293,11810321,2019,4
jharkhand,east singhbhum,364379,7080865,2019,4
jharkhand,jamtara,53422,699449,2019,4
jharkhand,dumka,62129,1099247,2019,4
jharkhand,koderma,75718,1615207,2019,4
jharkhand,hazaribagh,222038,5339953,2019,4
jharkhand,simdega,15055,239546,2019,4
jharkhand,garhwa,76320,1731346,2019,4
jharkhand,saraikela kharsawan,112827,2436243,2019,4
jharkhand,gumla,30074,442354,2019,4
jharkhand,chatra,58784,1340259,2019,4
jharkhand,khunti,18867,313446,2019,4
jharkhand,dhanbad,436201,10977420,2019,4
jharkhand,godda,68844,1227420,2019,4
jharkhand,deoghar,155132,2408742,2019,4
jharkhand,palamu,141817,2998942,2019,4
jharkhand,latehar,37036,884862,2019,4
jharkhand,west singhbhum,68537,1149228,2019,4
jharkhand,pakur,28972,524670,2019,4
jharkhand,lohardaga,24330,414639,2019,4
jharkhand,sahebganj,49836,803765,2019,4
jharkhand,giridih,175648,3510788,2019,4
jharkhand,bokaro,322689,8285870,2019,4
jharkhand,ramgarh,149467,3234694,2020,1
jharkhand,ranchi,602664,12670342,2020,1
jharkhand,east singhbhum,398663,7560425,2020,1
jharkhand,jamtara,62283,702395,2020,1
jharkhand,dumka,69852,1172516,2020,1
jharkhand,koderma,84331,1862938,2020,1
jharkhand,hazaribagh,248710,5867137,2020,1
jharkhand,simdega,17525,296335,2020,1
jharkhand,garhwa,87607,2110569,2020,1
jharkhand,saraikela kharsawan,124479,2627564,2020,1
jharkhand,gumla,34702,527039,2020,1
jharkhand,chatra,67305,1587493,2020,1
jharkhand,khunti,21442,354137,2020,1
jharkhand,dhanbad,479075,9614867,2020,1
jharkhand,godda,77305,1404924,2020,1
jharkhand,deoghar,179746,2757806,2020,1
jharkhand,palamu,161215,3688215,2020,1
jharkhand,latehar,42321,1057532,2020,1
jharkhand,west singhbhum,77335,1328533,2020,1
jharkhand,pakur,33331,593048,2020,1
jharkhand,lohardaga,27627,483440,2020,1
jharkhand,sahebganj,56249,960216,2020,1
jharkhand,giridih,195939,3768943,2020,1
jharkhand,bokaro,352220,7783605,2020,1
jharkhand,ramgarh,165378,3567510,2020,2
jharkhand,ranchi,658759,9561741,2020,2
jharkhand,east singhbhum,434360,6992818,2020,2
jharkhand,jamtara,73046,1036231,2020,2
jharkhand,dumka,80010,1309799,2020,2
jharkhand,koderma,94012,2276635,2020,2
jharkhand,hazaribagh,276976,6078697,2020,2
jharkhand,simdega,20958,375778,2020,2
jharkhand,garhwa,100688,2708446,2020,2
jharkhand,saraikela kharsawan,136923,2371618,2020,2
jharkhand,gumla,40978,688946,2020,2
jharkhand,chatra,77456,2137879,2020,2
jharkhand,khunti,25097,427578,2020,2
jharkhand,dhanbad,519732,8715419,2020,2
jharkhand,godda,88221,1800387,2020,2
jharkhand,deoghar,210740,3369491,2020,2
jharkhand,palamu,183579,4618929,2020,2
jharkhand,latehar,48794,1254156,2020,2
jharkhand,west singhbhum,88090,1491416,2020,2
jharkhand,pakur,38861,729837,2020,2
jharkhand,lohardaga,31965,598456,2020,2
jharkhand,sahebganj,64796,1199443,2020,2
jharkhand,giridih,220721,5073397,2020,2
jharkhand,bokaro,380895,7954669,2020,2
jharkhand,ramgarh,182149,4719920,2020,3
jharkhand,ranchi,722352,14371567,2020,3
jharkhand,east singhbhum,476881,9601377,2020,3
jharkhand,jamtara,82584,1071457,2020,3
jharkhand,dumka,88903,1564610,2020,3
jharkhand,koderma,103523,2918884,2020,3
jharkhand,hazaribagh,306623,8188515,2020,3
jharkhand,simdega,24233,453592,2020,3
jharkhand,garhwa,112486,3145878,2020,3
jharkhand,saraikela kharsawan,150480,3088081,2020,3
jharkhand,gumla,46938,854422,2020,3
jharkhand,chatra,86445,2422661,2020,3
jharkhand,khunti,28530,538438,2020,3
jharkhand,dhanbad,564484,11502948,2020,3
jharkhand,godda,98410,2166338,2020,3
jharkhand,deoghar,238221,4346879,2020,3
jharkhand,palamu,204809,5512618,2020,3
jharkhand,latehar,54768,1507817,2020,3
jharkhand,west singhbhum,98640,1895347,2020,3
jharkhand,pakur,44056,835095,2020,3
jharkhand,lohardaga,36103,759662,2020,3
jharkhand,sahebganj,73039,1451892,2020,3
jharkhand,giridih,242810,5878227,2020,3
jharkhand,bokaro,412560,10522559,2020,3
jharkhand,ramgarh,199908,6042221,2020,4
jharkhand,ranchi,791146,19830651,2020,4
jharkhand,east singhbhum,520692,12669781,2020,4
jharkhand,jamtara,90255,1051354,2020,4
jharkhand,dumka,98398,1911871,2020,4
jharkhand,koderma,113832,3687750,2020,4
jharkhand,hazaribagh,337622,10727123,2020,4
jharkhand,simdega,27521,561265,2020,4
jharkhand,garhwa,125297,4029317,2020,4
jharkhand,saraikela kharsawan,165120,3960287,2020,4
jharkhand,gumla,52706,1073895,2020,4
jharkhand,chatra,96589,2948733,2020,4
jharkhand,khunti,31920,664446,2020,4
jharkhand,dhanbad,614521,14915118,2020,4
jharkhand,godda,108334,2359492,2020,4
jharkhand,deoghar,261144,4446401,2020,4
jharkhand,palamu,227735,6932382,2020,4
jharkhand,latehar,61376,1886815,2020,4
jharkhand,west singhbhum,109565,2393037,2020,4
jharkhand,pakur,49145,990748,2020,4
jharkhand,lohardaga,40149,928898,2020,4
jharkhand,sahebganj,81607,1854693,2020,4
jharkhand,giridih,266388,7122309,2020,4
jharkhand,bokaro,446968,13322248,2020,4
jharkhand,ramgarh,216188,6534314,2021,1
jharkhand,ranchi,853943,24364256,2021,1
jharkhand,east singhbhum,560083,13862208,2021,1
jharkhand,jamtara,97127,1055011,2021,1
jharkhand,dumka,106316,2134734,2021,1
jharkhand,koderma,123296,4042931,2021,1
jharkhand,hazaribagh,366460,12583272,2021,1
jharkhand,simdega,30003,645261,2021,1
jharkhand,garhwa,136634,4603704,2021,1
jharkhand,saraikela kharsawan,177952,4356961,2021,1
jharkhand,gumla,57454,1197448,2021,1
jharkhand,chatra,105135,3325471,2021,1
jharkhand,khunti,34728,743854,2021,1
jharkhand,dhanbad,661077,15887183,2021,1
jharkhand,godda,117166,2698124,2021,1
jharkhand,deoghar,281799,4690063,2021,1
jharkhand,palamu,247954,8066488,2021,1
jharkhand,latehar,66756,2190635,2021,1
jharkhand,west singhbhum,118302,2578239,2021,1
jharkhand,pakur,53417,1136413,2021,1
jharkhand,lohardaga,43640,1013709,2021,1
jharkhand,sahebganj,88783,2200017,2021,1
jharkhand,giridih,288800,7801690,2021,1
jharkhand,bokaro,480036,14019345,2021,1
jharkhand,ramgarh,231819,6897453,2021,2
jharkhand,ranchi,913972,19524717,2021,2
jharkhand,east singhbhum,598988,12301577,2021,2
jharkhand,jamtara,104479,2126668,2021,2
jharkhand,dumka,114356,4718005,2021,2
jharkhand,koderma,132641,5645523,2021,2
jharkhand,hazaribagh,393223,16248395,2021,2
jharkhand,simdega,32588,2868439,2021,2
jharkhand,garhwa,147560,9942378,2021,2
jharkhand,saraikela kharsawan,190784,5627014,2021,2
jharkhand,gumla,62413,4324289,2021,2
jharkhand,chatra,113517,8089470,2021,2
jharkhand,khunti,37571,2462593,2021,2
jharkhand,dhanbad,707255,12468482,2021,2
jharkhand,godda,125926,4183158,2021,2
jharkhand,deoghar,302724,5493078,2021,2
jharkhand,palamu,267081,13019054,2021,2
jharkhand,latehar,72198,5660081,2021,2
jharkhand,west singhbhum,127433,6082383,2021,2
jharkhand,pakur,57693,2119481,2021,2
jharkhand,lohardaga,47186,1885472,2021,2
jharkhand,sahebganj,95632,3608898,2021,2
jharkhand,giridih,311161,14594016,2021,2
jharkhand,bokaro,513303,14343483,2021,2
jharkhand,ramgarh,250016,8757056,2021,3
jharkhand,ranchi,982147,27974257,2021,3
jharkhand,east singhbhum,642805,16207989,2021,3
jharkhand,jamtara,113199,2531677,2021,3
jharkhand,dumka,124101,5890404,2021,3
jharkhand,koderma,143395,6604614,2021,3
jharkhand,hazaribagh,424328,21020796,2021,3
jharkhand,simdega,35666,3575214,2021,3
jharkhand,garhwa,160500,11129378,2021,3
jharkhand,saraikela kharsawan,205625,7269417,2021,3
jharkhand,gumla,68433,5329594,2021,3
jharkhand,chatra,123490,9659396,2021,3
jharkhand,khunti,41000,3160466,2021,3
jharkhand,dhanbad,759888,15713561,2021,3
jharkhand,godda,136332,4910183,2021,3
jharkhand,deoghar,327586,6505237,2021,3
jharkhand,palamu,289617,15151980,2021,3
jharkhand,latehar,78586,7273256,2021,3
jharkhand,west singhbhum,138137,8303956,2021,3
jharkhand,pakur,62824,2830933,2021,3
jharkhand,lohardaga,51347,2426133,2021,3
jharkhand,sahebganj,103775,4587932,2021,3
jharkhand,giridih,337529,16247750,2021,3
jharkhand,bokaro,551517,17414819,2021,3
jharkhand,ramgarh,267710,13128254,2021,4
jharkhand,ranchi,1050479,47168019,2021,4
jharkhand,east singhbhum,686766,25038156,2021,4
jharkhand,jamtara,121635,2085697,2021,4
jharkhand,dumka,133647,4199037,2021,4
jharkhand,koderma,153951,9738720,2021,4
jharkhand,hazaribagh,455411,26793581,2021,4
jharkhand,simdega,38803,1446594,2021,4
jharkhand,garhwa,173273,9706672,2021,4
jharkhand,saraikela kharsawan,220378,8541090,2021,4
jharkhand,gumla,74184,2452764,2021,4
jharkhand,chatra,133013,7503063,2021,4
jharkhand,khunti,44343,1587917,2021,4
jharkhand,dhanbad,812467,30935388,2021,4
jharkhand,godda,146344,5124535,2021,4
jharkhand,deoghar,351728,9085059,2021,4
jharkhand,palamu,311702,16858288,2021,4
jharkhand,latehar,84949,4809991,2021,4
jharkhand,west singhbhum,148470,5094641,2021,4
jharkhand,pakur,67735,2181673,2021,4
jharkhand,lohardaga,55415,2130989,2021,4
jharkhand,sahebganj,111603,4772844,2021,4
jharkhand,giridih,362829,18499654,2021,4
jharkhand,bokaro,589361,26077383,2021,4
jharkhand,ramgarh,284993,8511310,2022,1
jharkhand,ranchi,1115386,25543169,2022,1
jharkhand,east singhbhum,728043,16031807,2022,1
jharkhand,jamtara,129831,5164704,2022,1
jharkhand,dumka,142767,13991217,2022,1
jharkhand,koderma,164357,8819732,2022,1
jharkhand,hazaribagh,485388,28779029,2022,1
jharkhand,simdega,41596,9873256,2022,1
jharkhand,garhwa,186055,21084113,2022,1
jharkhand,saraikela kharsawan,234284,10335365,2022,1
jharkhand,gumla,79572,12854186,2022,1
jharkhand,chatra,142601,20452172,2022,1
jharkhand,khunti,47381,7503720,2022,1
jharkhand,dhanbad,862955,8822023,2022,1
jharkhand,godda,156522,7224128,2022,1
jharkhand,deoghar,375345,7353380,2022,1
jharkhand,palamu,333409,22076334,2022,1
jharkhand,latehar,91046,16239357,2022,1
jharkhand,west singhbhum,158559,19386712,2022,1
jharkhand,pakur,72474,5284941,2022,1
jharkhand,lohardaga,59387,4299614,2022,1
jharkhand,sahebganj,119193,8177435,2022,1
jharkhand,giridih,387949,27383023,2022,1
jharkhand,bokaro,626182,16165254,2022,1
jharkhand,ramgarh,301481,9587871,2022,2
jharkhand,ranchi,1176707,28142010,2022,2
jharkhand,east singhbhum,767451,16263585,2022,2
jharkhand,jamtara,137308,5659295,2022,2
jharkhand,dumka,150959,16407466,2022,2
jharkhand,koderma,174032,10058229,2022,2
jharkhand,hazaribagh,513316,34129603,2022,2
jharkhand,simdega,43976,10782824,2022,2
jharkhand,garhwa,197920,25679048,2022,2
jharkhand,saraikela kharsawan,247346,11414366,2022,2
jharkhand,gumla,84189,14156104,2022,2
jharkhand,chatra,151181,23805097,2022,2
jharkhand,khunti,50173,8397797,2022,2
jharkhand,dhanbad,910885,8675771,2022,2
jharkhand,godda,165751,8095464,2022,2
jharkhand,deoghar,397542,8732015,2022,2
jharkhand,palamu,353653,25412593,2022,2
jharkhand,latehar,96644,18770145,2022,2
jharkhand,west singhbhum,167576,22468923,2022,2
jharkhand,pakur,76800,5884669,2022,2
jharkhand,lohardaga,62940,5252772,2022,2
jharkhand,sahebganj,126207,8936289,2022,2
jharkhand,giridih,411014,34460111,2022,2
jharkhand,bokaro,661123,17881438,2022,2
jharkhand,ramgarh,318524,10565052,2022,3
jharkhand,ranchi,1240013,29762965,2022,3
jharkhand,east singhbhum,808077,19080052,2022,3
jharkhand,jamtara,144946,6951045,2022,3
jharkhand,dumka,159000,17861970,2022,3
jharkhand,koderma,184029,11517574,2022,3
jharkhand,hazaribagh,542145,39435599,2022,3
jharkhand,simdega,46267,11005369,2022,3
jharkhand,garhwa,209835,26599548,2022,3
jharkhand,saraikela kharsawan,260605,12258879,2022,3
jharkhand,gumla,88627,15813994,2022,3
jharkhand,chatra,159669,25643565,2022,3
jharkhand,khunti,52686,8212761,2022,3
jharkhand,dhanbad,961257,8905102,2022,3
jharkhand,godda,175220,9809370,2022,3
jharkhand,deoghar,420404,10028375,2022,3
jharkhand,palamu,374369,26034277,2022,3
jharkhand,latehar,101957,22116894,2022,3
jharkhand,west singhbhum,176299,24081508,2022,3
jharkhand,pakur,81030,7662233,2022,3
jharkhand,lohardaga,66559,6268805,2022,3
jharkhand,sahebganj,133412,10421449,2022,3
jharkhand,giridih,434250,36940894,2022,3
jharkhand,bokaro,697249,17251580,2022,3
jharkhand,ramgarh,334310,16495695,2022,4
jharkhand,ranchi,1301412,62592229,2022,4
jharkhand,east singhbhum,847360,33606713,2022,4
jharkhand,jamtara,151622,3728480,2022,4
jharkhand,dumka,165890,6661179,2022,4
jharkhand,koderma,193342,14001821,2022,4
jharkhand,hazaribagh,569551,35939746,2022,4
jharkhand,simdega,48059,2324022,2022,4
jharkhand,garhwa,220098,13827764,2022,4
jharkhand,saraikela kharsawan,272780,13215875,2022,4
jharkhand,gumla,92238,4009661,2022,4
jharkhand,chatra,167214,11250042,2022,4
jharkhand,khunti,54760,2405827,2022,4
jharkhand,dhanbad,1009397,41243332,2022,4
jharkhand,godda,183602,7399935,2022,4
jharkhand,deoghar,441349,14145956,2022,4
jharkhand,palamu,393187,22012636,2022,4
jharkhand,latehar,106524,7428866,2022,4
jharkhand,west singhbhum,183896,7511579,2022,4
jharkhand,pakur,84785,3776642,2022,4
jharkhand,lohardaga,69683,3276405,2022,4
jharkhand,sahebganj,139992,6829003,2022,4
jharkhand,giridih,454873,29229727,2022,4
jharkhand,bokaro,731714,33185594,2022,4
karnataka,mysuru,150799,0,2018,1
karnataka,chitradurga,41656,0,2018,1
karnataka,kalaburagi,81933,0,2018,1
karnataka,ramanagara,47100,0,2018,1
karnataka,mandya,50951,0,2018,1
karnataka,kodagu,14783,0,2018,1
karnataka,chikkamagaluru,32240,0,2018,1
karnataka,haveri,33262,0,2018,1
karnataka,ballari,103566,0,2018,1
karnataka,belagavi,140320,0,2018,1
karnataka,kolar,60498,0,2018,1
karnataka,uttara kannada,48635,0,2018,1
karnataka,tumakuru,82955,0,2018,1
karnataka,yadgir,21121,0,2018,1
karnataka,bengaluru urban,1922368,0,2018,1
karnataka,chikkaballapura,43074,0,2018,1
karnataka,davanagere,68178,0,2018,1
karnataka,bagalkote,63460,0,2018,1
karnataka,vijayapura,68814,0,2018,1
karnataka,koppal,34963,0,2018,1
karnataka,bidar,58446,0,2018,1
karnataka,bengaluru rural,87955,0,2018,1
karnataka,raichur,58544,0,2018,1
karnataka,chamarajanagara,17398,0,2018,1
karnataka,dakshina kannada,87491,0,2018,1
karnataka,hassan,51642,0,2018,1
karnataka,dharwad,106877,0,2018,1
karnataka,shivamogga,60797,0,2018,1
karnataka,udupi,49362,0,2018,1
karnataka,gadag,28575,0,2018,1
karnataka,mysuru,205044,0,2018,2
karnataka,chitradurga,59180,0,2018,2
karnataka,kalaburagi,113205,0,2018,2
karnataka,ramanagara,66427,0,2018,2
karnataka,mandya,71274,0,2018,2
karnataka,kodagu,20698,0,2018,2
karnataka,chikkamagaluru,45442,0,2018,2
karnataka,haveri,47272,0,2018,2
karnataka,ballari,140995,0,2018,2
karnataka,belagavi,194698,0,2018,2
karnataka,kolar,84688,0,2018,2
karnataka,uttara kannada,65063,0,2018,2
karnataka,tumakuru,116855,0,2018,2
karnataka,yadgir,30466,0,2018,2
karnataka,bengaluru urban,2553312,0,2018,2
karnataka,chikkaballapura,59818,0,2018,2
karnataka,davanagere,94405,0,2018,2
karnataka,bagalkote,86717,0,2018,2
karnataka,vijayapura,95448,0,2018,2
karnataka,koppal,48604,0,2018,2
karnataka,bidar,79155,0,2018,2
karnataka,bengaluru rural,121048,0,2018,2
karnataka,raichur,81353,0,2018,2
karnataka,chamarajanagara,24920,0,2018,2
karnataka,dakshina kannada,118271,0,2018,2
karnataka,hassan,73330,0,2018,2
karnataka,dharwad,144884,0,2018,2
karnataka,shivamogga,83122,0,2018,2
karnataka,udupi,65245,0,2018,2
karnataka,gadag,39726,0,2018,2
karnataka,mysuru,262075,0,2018,3
karnataka,chitradurga,77743,0,2018,3
karnataka,kalaburagi,145495,0,2018,3
karnataka,ramanagara,86752,0,2018,3
karnataka,mandya,94630,0,2018,3
karnataka,kodagu,27661,0,2018,3
karnataka,chikkamagaluru,59911,0,2018,3
karnataka,haveri,62080,0,2018,3
karnataka,ballari,177311,0,2018,3
karnataka,belagavi,252307,0,2018,3
karnataka,kolar,110883,0,2018,3
karnataka,uttara kannada,83866,0,2018,3
karnataka,tumakuru,154217,0,2018,3
karnataka,yadgir,40716,0,2018,3
karnataka,bengaluru urban,3167597,0,2018,3
karnataka,chikkaballapura,78717,0,2018,3
karnataka,davanagere,120506,0,2018,3
karnataka,bagalkote,110608,0,2018,3
karnataka,vijayapura,124561,0,2018,3
karnataka,koppal,62937,0,2018,3
karnataka,bidar,102087,0,2018,3
karnataka,bengaluru rural,156268,0,2018,3
karnataka,raichur,104416,0,2018,3
karnataka,chamarajanagara,33703,0,2018,3
karnataka,dakshina kannada,153231,0,2018,3
karnataka,hassan,99071,0,2018,3
karnataka,dharwad,181324,0,2018,3
karnataka,shivamogga,107293,0,2018,3
karnataka,udupi,83838,0,2018,3
karnataka,gadag,50845,0,2018,3
karnataka,mysuru,341636,0,2018,4
karnataka,chitradurga,101817,0,2018,4
karnataka,kalaburagi,186668,0,2018,4
karnataka,ramanagara,115881,0,2018,4
karnataka,mandya,127238,0,2018,4
karnataka,kodagu,37481,0,2018,4
karnataka,chikkamagaluru,77854,0,2018,4
karnataka,haveri,80957,0,2018,4
karnataka,ballari,226336,0,2018,4
karnataka,belagavi,328102,0,2018,4
karnataka,kolar,157183,0,2018,4
karnataka,uttara kannada,106612,0,2018,4
karnataka,tumakuru,203805,0,2018,4
karnataka,yadgir,53372,0,2018,4
karnataka,bengaluru urban,4126734,0,2018,4
karnataka,chikkaballapura,107403,0,2018,4
karnataka,davanagere,155006,0,2018,4
karnataka,bagalkote,140282,0,2018,4
karnataka,vijayapura,160346,0,2018,4
karnataka,koppal,81642,0,2018,4
karnataka,bidar,131005,0,2018,4
karnataka,bengaluru rural,209778,0,2018,4
karnataka,raichur,132914,0,2018,4
karnataka,chamarajanagara,45547,0,2018,4
karnataka,dakshina kannada,202453,0,2018,4
karnataka,hassan,132797,0,2018,4
karnataka,dharwad,230679,0,2018,4
karnataka,shivamogga,138815,0,2018,4
karnataka,udupi,109312,0,2018,4
karnataka,gadag,66147,0,2018,4
karnataka,mysuru,432208,0,2019,1
karnataka,chitradurga,127578,0,2019,1
karnataka,kalaburagi,230020,0,2019,1
karnataka,ramanagara,148213,0,2019,1
karnataka,mandya,164533,0,2019,1
karnataka,kodagu,47953,0,2019,1
karnataka,chikkamagaluru,98090,0,2019,1
karnataka,haveri,100853,0,2019,1
karnataka,ballari,281648,0,2019,1
karnataka,belagavi,412265,0,2019,1
karnataka,kolar,201909,0,2019,1
karnataka,uttara kannada,131243,0,2019,1
karnataka,tumakuru,258398,0,2019,1
karnataka,yadgir,67099,0,2019,1
karnataka,bengaluru urban,5003207,0,2019,1
karnataka,chikkaballapura,137719,0,2019,1
karnataka,davanagere,191840,0,2019,1
karnataka,bagalkote,173415,0,2019,1
karnataka,vijayapura,199735,0,2019,1
karnataka,koppal,103151,0,2019,1
karnataka,bidar,160253,0,2019,1
karnataka,bengaluru rural,267147,0,2019,1
karnataka,raichur,163836,0,2019,1
karnataka,chamarajanagara,59101,0,2019,1
karnataka,dakshina kannada,254135,0,2019,1
karnataka,hassan,169484,0,2019,1
karnataka,dharwad,287568,0,2019,1
karnataka,shivamogga,174221,0,2019,1
karnataka,udupi,136628,0,2019,1
karnataka,gadag,82724,0,2019,1
karnataka,mysuru,517839,3883347,2019,2
karnataka,chitradurga,152893,917295,2019,2
karnataka,kalaburagi,267907,1592100,2019,2
karnataka,ramanagara,177164,1571272,2019,2
karnataka,mandya,200103,1408879,2019,2
karnataka,kodagu,60977,323029,2019,2
karnataka,chikkamagaluru,119458,597243,2019,2
karnataka,haveri,120318,607007,2019,2
karnataka,ballari,330704,2591795,2019,2
karnataka,belagavi,492435,2779128,2019,2
karnataka,kolar,240400,1936572,2019,2
karnataka,uttara kannada,155128,723813,2019,2
karnataka,tumakuru,312592,2112256,2019,2
karnataka,yadgir,79499,479502,2019,2
karnataka,bengaluru urban,5694165,71768692,2019,2
karnataka,chikkaballapura,165237,1341464,2019,2
karnataka,davanagere,226600,1439455,2019,2
karnataka,bagalkote,202371,1174328,2019,2
karnataka,vijayapura,237960,1452198,2019,2
karnataka,koppal,122344,771554,2019,2
karnataka,bidar,185622,1279191,2019,2
karnataka,bengaluru rural,314610,3040775,2019,2
karnataka,raichur,192262,1319337,2019,2
karnataka,chamarajanagara,71698,415442,2019,2
karnataka,dakshina kannada,306684,1488612,2019,2
karnataka,hassan,205501,1137827,2019,2
karnataka,dharwad,342439,2485798,2019,2
karnataka,shivamogga,210772,1104757,2019,2
karnataka,udupi,163912,682081,2019,2
karnataka,gadag,98493,600062,2019,2
karnataka,mysuru,601068,15381179,2019,3
karnataka,chitradurga,175696,3445767,2019,3
karnataka,kalaburagi,306756,6218351,2019,3
karnataka,ramanagara,205821,5830730,2019,3
karnataka,mandya,234243,5402921,2019,3
karnataka,kodagu,73300,1142114,2019,3
karnataka,chikkamagaluru,140270,2245116,2019,3
karnataka,haveri,138074,2239923,2019,3
karnataka,ballari,376264,9897166,2019,3
karnataka,belagavi,568340,10591496,2019,3
karnataka,kolar,277877,7359399,2019,3
karnataka,uttara kannada,177303,2570391,2019,3
karnataka,tumakuru,366543,8373477,2019,3
karnataka,yadgir,90633,1739841,2019,3
karnataka,bengaluru urban,6383771,286764483,2019,3
karnataka,chikkaballapura,191086,5085160,2019,3
karnataka,davanagere,259239,5292577,2019,3
karnataka,bagalkote,227893,4396253,2019,3
karnataka,vijayapura,272575,5507794,2019,3
karnataka,koppal,140202,2868241,2019,3
