States,Pincodes,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
tamil-nadu,tiruchirappalli,2019,4,TOTAL,569544,745066620.5642649
tamil-nadu,madurai,2019,4,TOTAL,477841,1090800191.3511899
tamil-nadu,krishnagiri,2019,4,TOTAL,465289,564372574.964261
tamil-nadu,chennai,2020,1,TOTAL,14352747,29310364582.884754
tamil-nadu,chengalpattu,2020,1,TOTAL,2111071,5210013493.294355
tamil-nadu,coimbatore,2020,1,TOTAL,1064670,1128163380.7142224
tamil-nadu,thiruvallur,2020,1,TOTAL,924315,997907165.891912
tamil-nadu,kancheepuram,2020,1,TOTAL,718114,787939417.523159
tamil-nadu,tiruppur,2020,1,TOTAL,658195,858538448.1417917
tamil-nadu,salem,2020,1,TOTAL,549025,641642642.4866289
tamil-nadu,krishnagiri,2020,1,TOTAL,521888,643566422.7428123
tamil-nadu,madurai,2020,1,TOTAL,519858,594897331.0955238
tamil-nadu,vellore,2020,1,TOTAL,464201,1203247531.510053
tamil-nadu,chennai,2020,2,TOTAL,8641869,22394007817.575096
tamil-nadu,coimbatore,2020,2,TOTAL,1711806,4858715192.665498
tamil-nadu,chengalpattu,2020,2,TOTAL,436554,1192597688.7090073
tamil-nadu,thiruvallur,2020,2,TOTAL,366181,539808099.6082759
tamil-nadu,kancheepuram,2020,2,TOTAL,344887,536735274.25252926
tamil-nadu,salem,2020,2,TOTAL,318150,410033287.9929408
tamil-nadu,krishnagiri,2020,2,TOTAL,311070,526135656.1687701
tamil-nadu,tiruppur,2020,2,TOTAL,290595,360451206.47577035
tamil-nadu,madurai,2020,2,TOTAL,255659,328797416.64725065
tamil-nadu,tiruchirappalli,2020,2,TOTAL,248113,458699601.40400076
tamil-nadu,chennai,2020,3,TOTAL,11269288,28801727693.914406
tamil-nadu,coimbatore,2020,3,TOTAL,2261155,6118709428.796043
tamil-nadu,thiruvallur,2020,3,TOTAL,1015825,2794983704.570053
tamil-nadu,chengalpattu,2020,3,TOTAL,598811,1002653790.519563
tamil-nadu,kancheepuram,2020,3,TOTAL,514489,768349593.1809273
tamil-nadu,salem,2020,3,TOTAL,512840,818669317.5640285
tamil-nadu,krishnagiri,2020,3,TOTAL,453384,1223732991.2024899
tamil-nadu,tiruppur,2020,3,TOTAL,448547,1009083629.0274758
tamil-nadu,madurai,2020,3,TOTAL,446062,630267409.1499232
tamil-nadu,erode,2020,3,TOTAL,397031,1113899382.2844071
tamil-nadu,chennai,2020,4,TOTAL,11690163,26114457256.84628
tamil-nadu,coimbatore,2020,4,TOTAL,2424429,5568050172.039789
tamil-nadu,thiruvallur,2020,4,TOTAL,1174582,2889128960.595086
tamil-nadu,chengalpattu,2020,4,TOTAL,1165466,1845088384.5167162
tamil-nadu,kancheepuram,2020,4,TOTAL,1017235,1521953929.3793557
tamil-nadu,krishnagiri,2020,4,TOTAL,992411,1308127036.490784
tamil-nadu,salem,2020,4,TOTAL,940801,1155605481.4166443
tamil-nadu,tiruppur,2020,4,TOTAL,761944,1627583745.7923462
tamil-nadu,madurai,2020,4,TOTAL,739273,1109853352.4073906
tamil-nadu,erode,2020,4,TOTAL,710121,904201988.7445955
tamil-nadu,chennai,2021,1,TOTAL,25512152,44939868773.04715
tamil-nadu,coimbatore,2021,1,TOTAL,4542090,8296801382.806343
tamil-nadu,chengalpattu,2021,1,TOTAL,2318051,4686183219.283338
tamil-nadu,thiruvallur,2021,1,TOTAL,1238103,1900317477.799319
tamil-nadu,kancheepuram,2021,1,TOTAL,1135840,1360867198.7375581
tamil-nadu,salem,2021,1,TOTAL,1095476,1466611474.8299057
tamil-nadu,krishnagiri,2021,1,TOTAL,1072079,1586170318.8836057
tamil-nadu,tiruppur,2021,1,TOTAL,854299,1006535205.3841006
tamil-nadu,madurai,2021,1,TOTAL,851451,1833415848.5645742
tamil-nadu,erode,2021,1,TOTAL,831771,1034683333.1038237
tamil-nadu,chennai,2021,2,TOTAL,31694305,54282023022.63944
tamil-nadu,coimbatore,2021,2,TOTAL,5338666,9441179349.819544
tamil-nadu,thiruvallur,2021,2,TOTAL,2808515,5258089982.689848
tamil-nadu,chengalpattu,2021,2,TOTAL,1275081,2006220732.4877515
tamil-nadu,kancheepuram,2021,2,TOTAL,1053379,1591448500.4473886
tamil-nadu,salem,2021,2,TOTAL,1016568,1222850945.1461587
tamil-nadu,krishnagiri,2021,2,TOTAL,998470,1956382556.8370545
tamil-nadu,tiruppur,2021,2,TOTAL,976163,1399029790.5335903
tamil-nadu,madurai,2021,2,TOTAL,968778,1829285601.8969312
tamil-nadu,erode,2021,2,TOTAL,882662,1597137037.2545476
tamil-nadu,chennai,2021,3,TOTAL,42982007,71274098295.90457
tamil-nadu,coimbatore,2021,3,TOTAL,7936164,13854294288.678345
tamil-nadu,thiruvallur,2021,3,TOTAL,3672350,6959855100.6840725
tamil-nadu,chengalpattu,2021,3,TOTAL,1825088,2870893024.0417814
tamil-nadu,kancheepuram,2021,3,TOTAL,1608746,2373351087.656296
tamil-nadu,salem,2021,3,TOTAL,1520017,1812031117.3820472
tamil-nadu,tiruppur,2021,3,TOTAL,1367642,2684695543.2562833
tamil-nadu,krishnagiri,2021,3,TOTAL,1350298,1860703756.770228
tamil-nadu,madurai,2021,3,TOTAL,1332618,2583766792.997224
tamil-nadu,erode,2021,3,TOTAL,1310393,2388622653.5035377
tamil-nadu,chennai,2021,4,TOTAL,54054310,83084090738.55415
tamil-nadu,coimbatore,2021,4,TOTAL,10521066,18538563797.394085
tamil-nadu,thiruvallur,2021,4,TOTAL,4873445,8282830631.999786
tamil-nadu,chengalpattu,2021,4,TOTAL,2291857,3599042483.4035006
tamil-nadu,salem,2021,4,TOTAL,1962102,2901462305.604706
tamil-nadu,kancheepuram,2021,4,TOTAL,1820307,2105004028.3738217
tamil-nadu,tiruppur,2021,4,TOTAL,1806619,3224339266.1110125
tamil-nadu,krishnagiri,2021,4,TOTAL,1748741,3214426277.67511
tamil-nadu,madurai,2021,4,TOTAL,1601658,2180876811.626523
tamil-nadu,erode,2021,4,TOTAL,1599490,2680099178.036751
tamil-nadu,chennai,2022,1,TOTAL,62446149,95888452779.63263
tamil-nadu,coimbatore,2022,1,TOTAL,12588968,24436130479.46472
tamil-nadu,thiruvallur,2022,1,TOTAL,5321118,9190335218.72433
tamil-nadu,chengalpattu,2022,1,TOTAL,2529796,3995922448.343732
tamil-nadu,salem,2022,1,TOTAL,2133935,3120121471.4986033
tamil-nadu,kancheepuram,2022,1,TOTAL,2060478,3585502916.232564
tamil-nadu,tiruppur,2022,1,TOTAL,2034034,2412500026.8843203
tamil-nadu,krishnagiri,2022,1,TOTAL,1982168,3629711418.7918158
tamil-nadu,madurai,2022,1,TOTAL,1862567,3056211719.8197355
tamil-nadu,erode,2022,1,TOTAL,1849606,2551967667.3345017
tamil-nadu,chennai,2022,2,TOTAL,75241472,108938946466.4329
tamil-nadu,coimbatore,2022,2,TOTAL,14629361,27251696998.752544
tamil-nadu,thiruvallur,2022,2,TOTAL,6530959,10644716245.12516
tamil-nadu,chengalpattu,2022,2,TOTAL,2964991,4720223119.00359
tamil-nadu,salem,2022,2,TOTAL,2492364,3589177494.7607107
tamil-nadu,kancheepuram,2022,2,TOTAL,2484283,4129162575.8199277
tamil-nadu,tiruppur,2022,2,TOTAL,2411211,2767735011.169202
tamil-nadu,krishnagiri,2022,2,TOTAL,2356156,4040419801.569825
tamil-nadu,madurai,2022,2,TOTAL,2286488,3032455837.5391455
tamil-nadu,erode,2022,2,TOTAL,2193353,3271923943.3149133
tamil-nadu,chengalpattu,2022,3,TOTAL,54651373,74718053576.90952
tamil-nadu,coimbatore,2022,3,TOTAL,20259438,28349190740.985077
tamil-nadu,chennai,2022,3,TOTAL,19099879,27635618531.8156
tamil-nadu,salem,2022,3,TOTAL,11979830,20707246455.0557
tamil-nadu,thiruvallur,2022,3,TOTAL,10598330,17101667469.240383
tamil-nadu,madurai,2022,3,TOTAL,5887176,8047928131.869511
tamil-nadu,tiruppur,2022,3,TOTAL,3057691,4763463314.477103
tamil-nadu,kancheepuram,2022,3,TOTAL,2820375,4082712917.5965753
tamil-nadu,krishnagiri,2022,3,TOTAL,2684155,4773527510.595255
tamil-nadu,erode,2022,3,TOTAL,2642228,4984058675.54731
tamil-nadu,chengalpattu,2022,4,TOTAL,82889654,111402422914.48465
tamil-nadu,coimbatore,2022,4,TOTAL,21699572,29929367291.49858
tamil-nadu,chennai,2022,4,TOTAL,15769128,23052180926.24506
tamil-nadu,salem,2022,4,TOTAL,14703058,24536471051.54523
tamil-nadu,thiruvallur,2022,4,TOTAL,7786748,10467948069.96344
tamil-nadu,madurai,2022,4,TOTAL,3757206,6386260127.209974
tamil-nadu,tiruppur,2022,4,TOTAL,3486481,5357295835.789652
tamil-nadu,kancheepuram,2022,4,TOTAL,3336387,5059804049.212596
tamil-nadu,krishnagiri,2022,4,TOTAL,3113919,4467613782.531245
tamil-nadu,tiruchirappalli,2022,4,TOTAL,2788086,2868136486.4934983
telangana,hyderabad,2018,1,TOTAL,933013,1643061976.426294
telangana,rangareddy,2018,1,TOTAL,215623,445608318.34719795
telangana,medchal malkajgiri,2018,1,TOTAL,160428,316835725.5479444
telangana,warangal urban,2018,1,TOTAL,151698,350891989.2777426
telangana,sangareddy,2018,1,TOTAL,151246,203677310.065389
telangana,karimnagar,2018,1,TOTAL,137306,211814423.28040802
telangana,nalgonda,2018,1,TOTAL,112441,203861708.14332354
telangana,khammam,2018,1,TOTAL,112432,168520809.014489
telangana,peddapalle,2018,1,TOTAL,100986,152297504.0434354
telangana,siddipet,2018,1,TOTAL,94394,188854409.19670594
telangana,hyderabad,2018,2,TOTAL,1024336,2257038218.1929708
telangana,rangareddy,2018,2,TOTAL,297195,699643124.7597772
telangana,medchal malkajgiri,2018,2,TOTAL,232439,485053256.8543969
telangana,warangal urban,2018,2,TOTAL,225115,538787867.8776424
telangana,sangareddy,2018,2,TOTAL,200504,308906616.31299764
telangana,karimnagar,2018,2,TOTAL,189347,355197452.597319
telangana,nalgonda,2018,2,TOTAL,151255,319836635.27535856
telangana,khammam,2018,2,TOTAL,130067,298618152.8388853
telangana,peddapalle,2018,2,TOTAL,124852,248613831.70402747
telangana,bhadradri kothagudem,2018,2,TOTAL,118944,282270122.07038534
telangana,hyderabad,2018,3,TOTAL,1726388,3077635699.337487
telangana,rangareddy,2018,3,TOTAL,549460,1009515709.7381854
telangana,medchal malkajgiri,2018,3,TOTAL,535796,508792982.12914383
telangana,warangal urban,2018,3,TOTAL,492305,716119184.664336
telangana,nirmal,2018,3,TOTAL,461234,217879741.69579607
telangana,karimnagar,2018,3,TOTAL,435889,737317606.0116308
telangana,sangareddy,2018,3,TOTAL,430231,554000289.2947192
telangana,nalgonda,2018,3,TOTAL,274570,304386021.6228584
telangana,peddapalle,2018,3,TOTAL,260895,325136953.40372956
telangana,khammam,2018,3,TOTAL,245913,456030786.99653006
telangana,hyderabad,2018,4,TOTAL,2576408,4841883809.168822
telangana,rangareddy,2018,4,TOTAL,978014,1574884360.6079535
telangana,medchal malkajgiri,2018,4,TOTAL,895344,760635112.1763471
telangana,warangal urban,2018,4,TOTAL,771395,1097591901.883511
telangana,sangareddy,2018,4,TOTAL,769651,1061311574.5361316
telangana,karimnagar,2018,4,TOTAL,706080,833350513.0183806
telangana,nalgonda,2018,4,TOTAL,461691,724904812.767054
telangana,khammam,2018,4,TOTAL,435799,429765587.88161254
telangana,siddipet,2018,4,TOTAL,421393,595977795.5046772
telangana,peddapalle,2018,4,TOTAL,369821,469133418.6571926
telangana,hyderabad,2019,1,TOTAL,9957548,15399177052.931395
telangana,rangareddy,2019,1,TOTAL,1975646,2764091746.9875956
telangana,medchal malkajgiri,2019,1,TOTAL,1697552,1317844518.8662872
telangana,warangal urban,2019,1,TOTAL,1677796,1995814301.698573
telangana,sangareddy,2019,1,TOTAL,1636032,1881682005.7352486
telangana,karimnagar,2019,1,TOTAL,1529944,2182261089.112191
telangana,nalgonda,2019,1,TOTAL,1404149,1499878318.3139966
telangana,khammam,2019,1,TOTAL,903371,1095746358.6032581
telangana,siddipet,2019,1,TOTAL,883497,1292058131.3396442
telangana,nizamabad,2019,1,TOTAL,780372,720324989.7987916
telangana,hyderabad,2019,2,TOTAL,23303184,42709920754.79193
telangana,rangareddy,2019,2,TOTAL,3085949,5218807825.907257
telangana,medchal malkajgiri,2019,2,TOTAL,2526725,3574015970.48053
telangana,warangal urban,2019,2,TOTAL,1894273,2386307157.364939
telangana,sangareddy,2019,2,TOTAL,1869936,1544355295.114236
telangana,karimnagar,2019,2,TOTAL,1780144,2227980757.008911
telangana,nalgonda,2019,2,TOTAL,1642976,2049603261.8246489
telangana,khammam,2019,2,TOTAL,1496961,2720759059.843043
telangana,siddipet,2019,2,TOTAL,1480944,2546418815.7266636
telangana,nizamabad,2019,2,TOTAL,1040262,1977428087.8897567
telangana,hyderabad,2019,3,TOTAL,27360144,55516914964.120514
telangana,rangareddy,2019,3,TOTAL,3915249,6863094038.248659
telangana,medchal malkajgiri,2019,3,TOTAL,3798329,4740576706.408675
telangana,warangal urban,2019,3,TOTAL,2753426,3168448499.8658333
telangana,sangareddy,2019,3,TOTAL,2629557,2029388681.6419814
telangana,karimnagar,2019,3,TOTAL,2606169,2945721385.466215
telangana,khammam,2019,3,TOTAL,2385216,2712147334.8997617
telangana,nalgonda,2019,3,TOTAL,1967878,3306557806.3959007
telangana,nizamabad,2019,3,TOTAL,1855269,3468735908.6425285
telangana,siddipet,2019,3,TOTAL,1536671,1936873014.9386618
telangana,hyderabad,2019,4,TOTAL,32637373,67244225971.71475
telangana,rangareddy,2019,4,TOTAL,6103514,11566891431.241299
telangana,medchal malkajgiri,2019,4,TOTAL,4915329,6225556780.593813
telangana,warangal urban,2019,4,TOTAL,4851385,8542375022.939508
telangana,sangareddy,2019,4,TOTAL,3658793,4133640908.2773466
telangana,karimnagar,2019,4,TOTAL,3474419,3828190545.66564
telangana,nalgonda,2019,4,TOTAL,3153300,2536028435.2275977
telangana,khammam,2019,4,TOTAL,2939579,3384960921.0282316
telangana,nizamabad,2019,4,TOTAL,2459039,4111941460.5223675
telangana,siddipet,2019,4,TOTAL,2339941,4437344455.457349
telangana,hyderabad,2020,1,TOTAL,63671159,139394865595.49792
telangana,rangareddy,2020,1,TOTAL,5283290,7251265300.592133
telangana,medchal malkajgiri,2020,1,TOTAL,4030937,4658668731.2112255
telangana,warangal urban,2020,1,TOTAL,3884043,4343247128.730584
telangana,sangareddy,2020,1,TOTAL,3044785,2780437455.6805067
telangana,karimnagar,2020,1,TOTAL,2821233,3306303138.465645
telangana,nalgonda,2020,1,TOTAL,2528782,3581249603.331252
telangana,khammam,2020,1,TOTAL,2180737,3101743455.4914875
telangana,nizamabad,2020,1,TOTAL,2177275,4647570989.458022
telangana,siddipet,2020,1,TOTAL,1849558,3987730977.830345
telangana,hyderabad,2020,2,TOTAL,39752686,101961882246.87434
telangana,rangareddy,2020,2,TOTAL,2779331,4714390213.642207
telangana,medchal malkajgiri,2020,2,TOTAL,2722371,6397270660.953796
telangana,warangal urban,2020,2,TOTAL,1896744,3081395010.7262
telangana,sangareddy,2020,2,TOTAL,1461977,3340696162.1287227
telangana,nalgonda,2020,2,TOTAL,1423767,2242259968.827369
telangana,khammam,2020,2,TOTAL,1408700,2447858964.6717243
telangana,karimnagar,2020,2,TOTAL,1403379,2230607212.6782274
telangana,nizamabad,2020,2,TOTAL,1205120,2154217533.0633264
telangana,siddipet,2020,2,TOTAL,1125474,2262226438.58338
telangana,hyderabad,2020,3,TOTAL,70732132,177532009421.7673
telangana,rangareddy,2020,3,TOTAL,4818327,7901366588.553955
telangana,medchal malkajgiri,2020,3,TOTAL,3646086,6746066279.411854
telangana,warangal urban,2020,3,TOTAL,2336855,3855753536.4990525
telangana,sangareddy,2020,3,TOTAL,2240862,3983341841.3421497
telangana,nalgonda,2020,3,TOTAL,2235829,5204420874.87776
telangana,khammam,2020,3,TOTAL,2158500,3554512862.563189
telangana,karimnagar,2020,3,TOTAL,2014542,4086431822.0088406
telangana,nizamabad,2020,3,TOTAL,1859437,4359145060.253377
telangana,bhadradri kothagudem,2020,3,TOTAL,1838354,3319367371.337398
telangana,hyderabad,2020,4,TOTAL,63797806,154104662898.10645
telangana,rangareddy,2020,4,TOTAL,9070883,13937755536.535961
telangana,medchal malkajgiri,2020,4,TOTAL,5643815,9675318583.896774
telangana,warangal urban,2020,4,TOTAL,3991810,6396528382.565709
telangana,sangareddy,2020,4,TOTAL,3765251,6495264678.062862
telangana,nalgonda,2020,4,TOTAL,3684087,8231302076.458456
telangana,khammam,2020,4,TOTAL,3671481,4383805035.137949
telangana,karimnagar,2020,4,TOTAL,3576713,5064748267.023199
telangana,nizamabad,2020,4,TOTAL,3576367,6881582556.487806
telangana,bhadradri kothagudem,2020,4,TOTAL,3473445,5673537692.512934
telangana,hyderabad,2021,1,TOTAL,107274281,218270126529.36053
telangana,rangareddy,2021,1,TOTAL,10520264,15264391308.449902
telangana,medchal malkajgiri,2021,1,TOTAL,7159503,11598274057.953592
telangana,warangal urban,2021,1,TOTAL,4728444,5317903334.226204
telangana,sangareddy,2021,1,TOTAL,4385582,5762427603.927832
telangana,nalgonda,2021,1,TOTAL,4354127,6819509471.193953
telangana,khammam,2021,1,TOTAL,4029164,6832605636.055994
telangana,karimnagar,2021,1,TOTAL,3830885,8431766336.033277
telangana,nizamabad,2021,1,TOTAL,3830061,4315546333.829466
telangana,bhadradri kothagudem,2021,1,TOTAL,3797889,7344286754.616329
telangana,hyderabad,2021,2,TOTAL,148864777,315432046413.66345
telangana,rangareddy,2021,2,TOTAL,10572910,17216422936.74786
telangana,medchal malkajgiri,2021,2,TOTAL,8266463,14460490857.729868
telangana,warangal urban,2021,2,TOTAL,4647957,8385875879.773148
telangana,sangareddy,2021,2,TOTAL,4555479,7931116247.381447
telangana,nalgonda,2021,2,TOTAL,4419442,10840946405.539165
telangana,khammam,2021,2,TOTAL,4123183,6944198147.351139
telangana,karimnagar,2021,2,TOTAL,4116658,6762954140.019281
telangana,nizamabad,2021,2,TOTAL,4072408,8630289664.562225
telangana,bhadradri kothagudem,2021,2,TOTAL,3806010,7090541212.607969
telangana,hyderabad,2021,3,TOTAL,173430239,335290201877.6652
telangana,rangareddy,2021,3,TOTAL,14524540,22628539273.865894
telangana,medchal malkajgiri,2021,3,TOTAL,10182801,16594187696.219566
telangana,warangal urban,2021,3,TOTAL,6212786,10059415278.9652
telangana,sangareddy,2021,3,TOTAL,6087796,10446727300.200508
telangana,nalgonda,2021,3,TOTAL,6083021,7513924136.637562
telangana,khammam,2021,3,TOTAL,5829460,12962267281.014135
telangana,karimnagar,2021,3,TOTAL,5677699,7949955022.475481
telangana,nizamabad,2021,3,TOTAL,5643156,8713052726.933613
telangana,bhadradri kothagudem,2021,3,TOTAL,5569105,10825632646.008186
telangana,hyderabad,2021,4,TOTAL,213053128,398798138080.50854
telangana,rangareddy,2021,4,TOTAL,18702806,29184043437.950966
telangana,medchal malkajgiri,2021,4,TOTAL,12702463,20697709558.67371
telangana,warangal urban,2021,4,TOTAL,8541538,10628519362.206837
telangana,sangareddy,2021,4,TOTAL,7623882,10444173793.396725
telangana,nalgonda,2021,4,TOTAL,7572515,12576999877.69634
telangana,khammam,2021,4,TOTAL,7434595,12863780360.610619
telangana,karimnagar,2021,4,TOTAL,7132666,16100604693.684223
telangana,nizamabad,2021,4,TOTAL,7087086,11035893878.94763
telangana,bhadradri kothagudem,2021,4,TOTAL,6635068,13246403511.021183
telangana,hyderabad,2022,1,TOTAL,248675599,460948755722.1826
telangana,rangareddy,2022,1,TOTAL,20739218,32326218070.30701
telangana,medchal malkajgiri,2022,1,TOTAL,12828306,20721253232.749943
telangana,warangal urban,2022,1,TOTAL,9614248,11962556111.21791
telangana,sangareddy,2022,1,TOTAL,8602268,14279519227.676981
telangana,nalgonda,2022,1,TOTAL,8477965,14589584095.827675
telangana,khammam,2022,1,TOTAL,8162246,12680603631.351318
telangana,karimnagar,2022,1,TOTAL,8148392,11175639127.495972
telangana,nizamabad,2022,1,TOTAL,7982445,17776895373.23894
telangana,siddipet,2022,1,TOTAL,7613988,9361896540.618912
telangana,hyderabad,2022,2,TOTAL,296874552,536659038240.45605
telangana,rangareddy,2022,2,TOTAL,25963855,40013861888.54491
telangana,medchal malkajgiri,2022,2,TOTAL,14981608,23798515806.52308
telangana,warangal urban,2022,2,TOTAL,14210122,17646870493.30597
telangana,sangareddy,2022,2,TOTAL,11485072,14002673625.919622
telangana,nalgonda,2022,2,TOTAL,10467649,17017841476.052551
telangana,khammam,2022,2,TOTAL,9992848,13620769782.70459
telangana,karimnagar,2022,2,TOTAL,9980355,17123640652.266861
telangana,nizamabad,2022,2,TOTAL,9947148,15389385446.375467
telangana,siddipet,2022,2,TOTAL,9545797,21195096467.279808
telangana,hyderabad,2022,3,TOTAL,832279716,1276247184385.9084
telangana,rangareddy,2022,3,TOTAL,41594312,81023115302.54439
telangana,medchal malkajgiri,2022,3,TOTAL,26582641,41355794769.317184
telangana,sangareddy,2022,3,TOTAL,15668872,19358870686.21712
telangana,warangal urban,2022,3,TOTAL,13715084,16599965684.775618
telangana,nalgonda,2022,3,TOTAL,12533622,19328612477.032097
telangana,karimnagar,2022,3,TOTAL,10711855,17344732558.787483
telangana,khammam,2022,3,TOTAL,10565808,15897911040.449696
telangana,nizamabad,2022,3,TOTAL,10308750,13959659026.733902
telangana,siddipet,2022,3,TOTAL,10192110,17212329189.204395
telangana,hyderabad,2022,4,TOTAL,967508435,1501499856273.482
telangana,rangareddy,2022,4,TOTAL,29837348,43828768614.90263
telangana,medchal malkajgiri,2022,4,TOTAL,18200179,21837343269.90342
telangana,sangareddy,2022,4,TOTAL,16676568,19489851410.851654
telangana,warangal urban,2022,4,TOTAL,13680565,20005071132.36766
telangana,nalgonda,2022,4,TOTAL,12242795,17462290141.4647
telangana,karimnagar,2022,4,TOTAL,11783216,18218140319.090397
telangana,khammam,2022,4,TOTAL,11652977,14952156779.241873
telangana,nizamabad,2022,4,TOTAL,11229616,18331355623.01084
telangana,siddipet,2022,4,TOTAL,10568166,21675484993.731754
tripura,west tripura,2018,1,TOTAL,9535,11029713.22537743
tripura,south tripura,2018,1,TOTAL,8115,4481185.965617785
tripura,sepahijala,2018,1,TOTAL,7721,6889318.059385335
tripura,gomati,2018,1,TOTAL,7519,5383748.109126912
tripura,north tripura,2018,1,TOTAL,6060,6393590.665619975
tripura,dhalai,2018,1,TOTAL,4945,3958909.446629426
tripura,khowai,2018,1,TOTAL,4835,6148718.805493982
tripura,unakoti,2018,1,TOTAL,4641,4240873.416960197
tripura,west tripura,2018,2,TOTAL,16193,22630189.05025975
tripura,south tripura,2018,2,TOTAL,13267,13893727.162020518
tripura,sepahijala,2018,2,TOTAL,9434,13824656.411057238
tripura,gomati,2018,2,TOTAL,9406,4432799.96670127
tripura,dhalai,2018,2,TOTAL,8945,5474306.142294022
tripura,north tripura,2018,2,TOTAL,7847,8291791.644447763
tripura,khowai,2018,2,TOTAL,7759,10227642.941695252
tripura,unakoti,2018,2,TOTAL,7715,7630447.348588114
tripura,west tripura,2018,3,TOTAL,26677,41554796.06232005
tripura,south tripura,2018,3,TOTAL,22775,13878380.349654801
tripura,gomati,2018,3,TOTAL,20863,26521165.492775697
tripura,sepahijala,2018,3,TOTAL,15957,15259828.623471003
tripura,unakoti,2018,3,TOTAL,13549,21727933.41999336
tripura,north tripura,2018,3,TOTAL,13085,14738361.157598253
tripura,dhalai,2018,3,TOTAL,11029,5890832.270108508
tripura,khowai,2018,3,TOTAL,10737,18576688.886306185
tripura,west tripura,2018,4,TOTAL,30211,53358135.459365055
tripura,sepahijala,2018,4,TOTAL,24129,33130054.552197695
tripura,south tripura,2018,4,TOTAL,16984,15044604.790466465
tripura,gomati,2018,4,TOTAL,16216,16016227.927989459
tripura,north tripura,2018,4,TOTAL,15450,31283607.328756448
tripura,dhalai,2018,4,TOTAL,15124,6515322.042602584
tripura,khowai,2018,4,TOTAL,13392,19340901.48889567
tripura,unakoti,2018,4,TOTAL,13186,24013906.297928028
tripura,west tripura,2019,1,TOTAL,37656,58808386.11254738
tripura,sepahijala,2019,1,TOTAL,32057,22042038.32010384
tripura,south tripura,2019,1,TOTAL,30432,34298575.86055405
tripura,gomati,2019,1,TOTAL,29193,18324221.165856857
